"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.0","3.5","148.9","106","664","0","61"
"2","3.0","12.1","118.0","213","1033","30","62"
"3","5.0","21.4","108.3","276","1248","30","63"
"4","7.0","30.9","105.2","301","1334","31","63"
"5","9.0","40.5","104.9","303","1343","31","63"
"6","11.0","50.1","104.4","308","1358","29","69"
"7","13.0","59.7","104.9","303","1343","30","71"
"8","15.0","69.3","104.9","303","1343","30","78"
"9","17.0","79.1","103.7","314","1380","29","89"
"10","19.0","88.7","102.4","326","1421","29","93"
"11","21.0","98.4","104.1","310","1367","29","96"
"12","23.0","107.8","103.8","313","1377","29","98"
"13","25.0","117.0","106.6","289","1294","28","99"
"14","27.5","128.7","109.1","270","1227","28","100"
"15","29.5","137.7","109.1","270","1227","28","101"
"16","32.0","149.2","110.8","257","1185","27","101"
"17","34.0","158.3","110.8","257","1185","27","101"
"18","36.0","167.2","110.5","259","1192","28","102"
"19","38.0","176.3","110.5","259","1192","28","102"
"20","40.5","187.8","111.5","252","1168","28","104"
"21","42.5","196.8","111.5","252","1168","28","106"
"22","44.5","205.9","110.2","262","1200","29","107"
"23","46.5","214.9","111.0","256","1180","28","109"
"24","49.0","226.5","109.8","264","1209","29","110"
"25","51.0","235.6","110.0","263","1205","28","112"
"26","53.0","244.7","110.0","263","1205","28","113"
"27","55.0","253.6","110.5","259","1192","28","115"
"28","57.5","264.8","113.3","241","1128","27","116"
"29","59.5","273.6","113.3","241","1128","27","117"
"30","61.5","282.3","113.2","241","1130","28","117"
"31","64.0","293.6","113.4","240","1126","28","117"
"32","66.0","302.4","113.4","240","1126","28","118"
"33","68.0","311.2","113.4","240","1126","28","118"
"34","70.0","320.1","113.0","243","1134","28","118"
"35","72.5","331.1","115.0","230","1092","28","118"
"36","74.5","339.7","115.0","230","1092","28","119"
"37","76.5","348.5","115.4","228","1083","27","119"
"38","78.5","357.3","113.8","237","1117","29","119"
"39","81.0","368.4","114.9","231","1094","28","119"
"40","83.0","377.1","114.9","231","1094","28","119"
"41","85.0","385.7","114.8","231","1096","28","120"
"42","87.5","396.9","114.6","233","1100","28","120"
"43","89.5","405.5","114.6","233","1100","28","120"
"44","91.5","414.1","115.0","230","1092","27","120"
"45","94.0","425.1","115.8","225","1075","28","121"
"46","96.0","433.7","115.8","225","1075","28","121"
"47","98.0","442.5","115.2","229","1087","27","121"
"48","100.5","453.5","114.6","233","1100","28","122"
"49","102.5","462.1","114.6","233","1100","28","122"
"50","104.5","470.7","115.9","225","1073","28","122"
"51","107.0","481.6","116.7","220","1057","28","122"
"52","109.0","490.2","116.7","220","1057","28","123"
"53","111.5","501.2","115.1","230","1089","27","124"
"54","113.5","509.8","115.1","230","1089","27","124"
"55","115.5","518.6","115.1","230","1089","28","124"
"56","118.0","529.6","115.1","230","1089","27","124"
"57","120.0","538.2","115.2","229","1087","28","124"
"58","122.0","546.8","115.2","229","1087","28","124"
"59","124.0","555.5","116.4","222","1063","28","124"
"60","126.5","566.4","114.8","231","1096","27","124"
"61","128.5","575.0","115.9","225","1073","27","124"
"62","131.0","586.0","115.9","225","1073","27","125"
"63","133.0","594.5","115.9","225","1073","27","125"
"64","135.5","605.5","116.4","222","1063","28","125"
"65","137.5","614.0","116.4","222","1063","28","125"
"66","139.5","622.5","116.8","220","1055","27","126"
"67","142.0","633.3","116.4","222","1063","28","126"
"68","144.0","642.0","116.4","222","1063","28","126"
"69","146.0","650.6","115.6","227","1079","28","126"
"70","148.5","661.5","117.0","219","1052","28","127"
"71","150.5","670.0","117.0","219","1052","28","127"
"72","153.0","680.9","116.1","224","1069","26","127"
"73","155.0","689.5","116.1","224","1069","26","127"
"74","157.0","698.1","115.7","226","1077","27","127"
"75","159.5","709.0","115.9","225","1073","27","128"
"76","161.5","717.5","116.6","221","1059","28","127"
"77","164.0","728.3","117.1","218","1050","27","127"
"78","166.0","736.9","117.1","218","1050","27","127"
"79","168.0","745.5","115.8","225","1075","27","128"
"80","170.5","756.3","116.4","222","1063","27","128"
"81","172.5","764.6","117.7","215","1038","27","128"
"82","175.0","775.4","118.4","211","1025","27","128"
"83","177.0","783.7","118.4","211","1025","27","128"
"84","179.5","794.4","118.1","212","1031","27","128"
"85","182.0","805.2","118.6","210","1022","26","128"
"86","184.0","813.6","118.6","210","1022","26","129"
"87","186.5","824.8","113.9","237","1115","27","128"
"88","188.5","833.2","113.9","237","1115","27","128"
"89","191.0","844.1","116.2","223","1067","26","128"
"90","193.0","852.6","116.2","223","1067","26","128"
"91","195.5","863.5","116.9","219","1054","26","128"
"92","197.5","872.0","116.9","219","1054","26","128"
"93","200.0","883.1","113.7","238","1119","27","128"
