"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.7","11.2","144.7","116","697","0","64"
"2","4.7","20.6","111.8","250","1161","30","66"
"3","7.2","32.7","106.0","294","1311","29","68"
"4","9.2","42.0","106.0","294","1311","29","69"
"5","11.2","51.2","106.4","291","1300","28","74"
"6","13.7","63.0","108.0","278","1256","27","80"
"7","15.7","72.1","108.0","278","1256","27","87"
"8","18.2","83.9","108.5","274","1243","27","90"
"9","20.2","93.1","108.5","274","1243","27","93"
"10","22.2","102.3","107.3","283","1275","27","95"
"11","24.7","114.0","107.6","281","1266","27","96"
"12","26.7","123.0","108.3","276","1248","27","96"
"13","29.2","134.4","111.8","250","1161","28","97"
"14","31.2","143.2","111.8","250","1161","28","98"
"15","33.7","154.5","112.5","246","1146","27","99"
"16","35.7","163.4","112.5","246","1146","27","99"
"17","37.7","172.4","111.4","253","1171","27","101"
"18","40.2","184.0","110.5","259","1192","27","104"
"19","42.2","193.0","109.8","264","1209","27","105"
"20","44.7","204.6","109.8","264","1209","27","106"
"21","46.7","213.5","109.8","264","1209","27","107"
"22","49.2","225.0","111.5","252","1168","27","108"
"23","51.2","233.8","111.5","252","1168","27","108"
"24","53.2","242.6","112.3","247","1150","27","109"
"25","55.7","254.1","110.9","257","1183","28","110"
"26","57.7","263.1","110.9","257","1183","28","110"
"27","60.2","274.6","110.7","258","1187","27","111"
"28","62.2","283.5","110.7","258","1187","27","111"
"29","64.2","292.4","111.6","252","1166","27","112"
"30","66.7","303.7","111.8","250","1161","27","112"
"31","68.7","312.6","112.1","248","1155","26","112"
"32","71.2","323.8","111.8","250","1161","27","112"
"33","73.2","332.7","112.2","248","1152","27","113"
"34","75.7","344.3","111.4","253","1171","27","113"
"35","77.7","353.2","110.1","262","1202","27","113"
"36","80.2","364.6","111.1","255","1178","27","114"
"37","82.2","373.6","110.6","259","1190","27","114"
"38","84.7","385.0","110.6","259","1190","27","115"
"39","86.7","393.9","110.8","257","1185","27","115"
"40","89.2","405.5","111.3","254","1173","27","115"
"41","91.2","414.5","110.1","262","1202","26","115"
"42","93.7","425.9","111.4","253","1171","27","116"
"43","95.7","434.9","111.4","253","1171","27","117"
"44","98.2","446.4","109.9","264","1207","27","117"
"45","100.2","455.4","109.9","264","1207","27","117"
"46","102.7","466.9","110.3","261","1197","27","117"
"47","104.7","475.9","110.3","261","1197","27","117"
"48","107.2","487.5","109.8","264","1209","26","118"
"49","109.2","496.5","109.8","264","1209","26","118"
"50","111.2","505.7","109.6","266","1214","27","119"
"51","113.7","516.9","109.3","268","1222","27","120"
"52","115.7","525.5","112.8","244","1139","27","120"
"53","118.2","536.5","115.1","230","1089","27","120"
"54","120.2","545.3","115.1","230","1089","27","121"
"55","122.7","556.4","113.2","241","1130","27","122"
"56","124.7","565.2","113.2","241","1130","27","122"
"57","127.2","576.3","114.7","232","1098","27","122"
"58","129.2","584.9","114.7","232","1098","27","122"
"59","131.7","596.0","115.2","229","1087","27","122"
"60","133.7","604.6","115.2","229","1087","27","122"
"61","136.2","615.6","115.0","230","1092","26","123"
"62","138.2","624.3","115.0","230","1092","26","123"
"63","140.2","633.0","114.3","234","1106","27","123"
"64","142.7","644.1","114.0","236","1113","27","123"
"65","144.7","652.9","114.1","236","1110","27","123"
"66","147.2","663.9","113.9","237","1115","27","123"
"67","149.7","675.0","114.2","235","1108","27","124"
"68","151.7","683.7","114.2","235","1108","27","124"
"69","154.2","694.7","114.5","233","1102","26","124"
"70","156.2","703.4","114.5","233","1102","26","124"
"71","158.7","714.4","114.6","233","1100","26","125"
"72","160.7","723.0","114.6","233","1100","26","125"
"73","163.2","734.1","114.9","231","1094","26","125"
"74","165.2","742.6","114.9","231","1094","26","125"
"75","167.7","753.6","115.9","225","1073","26","125"
"76","169.7","762.2","115.7","226","1077","26","125"
"77","172.2","773.1","115.2","229","1087","27","125"
"78","174.2","781.7","116.2","223","1067","27","125"
"79","176.7","792.5","116.1","224","1069","27","125"
"80","178.7","801.2","116.3","222","1065","26","125"
"81","181.2","812.2","114.2","235","1108","27","125"
"82","183.7","822.9","117.3","217","1046","26","125"
"83","185.7","831.3","117.3","217","1046","26","125"
"84","188.2","842.2","116.1","224","1069","27","125"
"85","190.2","850.9","116.1","224","1069","27","125"
"86","192.7","861.8","115.8","225","1075","26","125"
"87","194.7","870.3","115.8","225","1075","26","125"
"88","197.2","881.2","116.1","224","1069","27","125"
"89","199.2","889.6","116.1","224","1069","27","125"
"90","201.7","900.6","116.3","222","1065","27","126"
"91","203.7","909.1","116.3","222","1065","27","126"
"92","206.2","920.0","116.5","221","1061","26","126"
"93","208.2","928.4","116.5","221","1061","26","126"
"94","210.7","939.2","117.1","218","1050","26","126"
"95","213.2","950.1","116.7","220","1057","26","126"
"96","215.2","958.5","116.7","220","1057","26","126"
"97","217.7","969.5","116.1","224","1069","26","126"
"98","219.7","977.9","116.1","224","1069","26","126"
"99","222.2","988.6","117.2","217","1048","26","126"
"100","224.2","997.1","117.6","215","1040","26","126"
"101","226.7","1008.1","116.0","224","1071","26","126"
"102","228.7","1016.5","115.6","227","1079","27","125"
"103","231.2","1027.3","118.0","213","1033","27","125"
"104","233.7","1038.1","117.3","217","1046","26","126"
"105","235.7","1046.5","117.3","217","1046","26","126"
"106","238.2","1057.3","117.6","215","1040","27","126"
"107","240.2","1065.6","117.6","215","1040","27","126"
"108","242.7","1076.5","116.9","219","1054","26","126"
"109","244.7","1085.1","116.9","219","1054","26","126"
"110","247.2","1096.0","115.8","225","1075","27","126"
"111","249.2","1104.5","115.8","225","1075","27","126"
"112","251.7","1115.3","118.1","212","1031","26","126"
"113","254.2","1125.9","118.8","209","1018","26","126"
"114","256.2","1134.3","118.8","209","1018","26","126"
"115","258.7","1145.1","117.5","216","1042","26","126"
"116","260.7","1153.4","117.5","216","1042","26","126"
"117","263.2","1164.3","117.1","218","1050","26","126"
"118","265.7","1175.1","116.9","219","1054","26","126"
"119","267.7","1183.5","116.9","219","1054","26","126"
"120","270.2","1194.2","118.4","211","1025","26","126"
"121","272.7","1205.0","117.1","218","1050","26","126"
