"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.0","3.6","144.7","116","697","0","64"
"2","3.0","12.4","114.5","233","1102","30","66"
"3","5.0","21.6","108.9","271","1232","31","66"
"4","7.0","31.2","105.4","299","1328","30","66"
"5","9.0","40.6","106.5","290","1297","30","68"
"6","11.0","49.8","106.5","290","1297","30","74"
"7","13.0","59.1","108.4","275","1245","28","81"
"8","15.5","70.8","108.6","273","1240","28","87"
"9","17.5","79.9","109.7","265","1212","28","91"
"10","19.5","89.1","109.7","265","1212","28","94"
"11","21.5","98.3","108.6","273","1240","28","99"
"12","23.5","107.3","108.3","276","1248","28","100"
"13","26.0","119.0","109.5","267","1217","28","102"
"14","28.0","128.1","109.5","267","1217","28","102"
"15","30.0","137.2","109.7","265","1212","29","103"
"16","32.5","148.8","109.4","267","1219","27","103"
"17","34.5","157.8","109.4","267","1219","27","103"
"18","36.5","166.9","109.9","264","1207","28","103"
"19","39.0","178.4","110.3","261","1197","28","104"
"20","41.0","187.4","110.3","261","1197","28","105"
"21","43.0","196.3","110.7","258","1187","28","106"
"22","45.5","207.7","111.1","255","1178","28","107"
"23","47.5","216.8","111.1","255","1178","28","107"
"24","49.5","225.7","109.4","267","1219","28","109"
"25","52.0","237.1","111.6","252","1166","28","110"
"26","54.0","246.2","111.6","252","1166","28","111"
"27","56.0","255.0","111.6","252","1166","28","112"
"28","58.0","263.9","112.0","249","1157","28","114"
"29","60.5","275.4","110.7","258","1187","28","115"
"30","62.5","284.4","111.4","253","1171","29","116"
"31","64.5","293.2","111.4","253","1171","29","116"
"32","66.5","302.0","112.4","246","1148","28","117"
"33","69.0","313.4","112.5","246","1146","27","118"
"34","71.0","322.3","112.1","248","1155","27","119"
"35","73.5","333.5","112.6","245","1143","27","120"
"36","75.5","342.3","112.6","245","1143","27","121"
"37","78.0","353.5","112.9","243","1137","26","121"
"38","80.0","362.4","112.9","243","1137","26","122"
"39","82.5","373.7","111.9","250","1159","27","122"
"40","84.5","382.4","111.8","250","1161","26","123"
"41","87.0","393.6","113.5","239","1123","26","124"
"42","89.0","402.3","113.4","240","1126","26","124"
"43","91.5","413.5","113.6","239","1121","27","124"
"44","94.0","424.6","114.1","236","1110","26","125"
"45","96.0","433.3","114.1","236","1110","26","125"
"46","98.5","444.4","114.0","236","1113","27","126"
"47","100.5","453.1","114.0","236","1113","27","126"
"48","103.0","464.6","110.9","257","1183","27","127"
"49","105.0","473.4","110.9","257","1183","27","127"
"50","107.5","484.5","113.9","237","1115","26","128"
"51","109.5","493.0","113.9","237","1115","26","128"
"52","112.0","503.8","116.2","223","1067","25","128"
"53","114.0","512.2","117.6","215","1040","27","128"
"54","116.5","523.0","118.0","213","1033","27","128"
"55","119.0","533.7","118.2","212","1029","26","128"
"56","121.0","542.0","118.2","212","1029","26","128"
"57","123.5","552.5","118.3","211","1027","25","128"
"58","126.0","562.9","119.9","203","998","25","128"
"59","128.5","573.2","123.4","186","941","26","128"
"60","130.5","581.2","123.4","186","941","26","128"
"61","133.0","591.9","122.8","189","950","25","128"
"62","135.5","602.4","120.5","200","988","26","128"
"63","137.5","610.3","120.5","200","988","26","128"
"64","140.0","620.6","123.1","188","945","26","128"
"65","142.5","631.2","119.2","207","1011","26","128"
"66","144.5","639.6","119.2","207","1011","26","128"
"67","147.0","650.4","118.7","209","1020","26","129"
"68","149.5","661.0","118.5","210","1023","27","129"
"69","151.5","669.4","118.5","210","1023","27","129"
"70","154.0","680.1","118.3","211","1027","26","129"
"71","156.0","688.5","118.3","211","1027","26","129"
"72","158.5","699.5","116.1","224","1069","26","129"
"73","160.5","708.1","116.1","224","1069","26","129"
"74","163.0","718.9","115.3","228","1085","27","130"
"75","165.5","729.6","117.8","214","1036","26","130"
"76","167.5","738.1","117.8","214","1036","26","130"
"77","170.0","748.7","119.2","207","1011","26","130"
"78","172.0","757.0","119.2","207","1011","26","130"
"79","174.5","767.9","117.9","214","1034","26","130"
"80","176.5","776.2","117.5","216","1042","27","130"
"81","179.0","786.8","118.9","208","1016","27","131"
"82","181.0","795.2","119.2","207","1011","27","130"
"83","183.5","806.0","118.1","212","1031","27","130"
"84","185.5","814.4","117.4","216","1044","27","130"
"85","188.0","825.1","118.9","208","1016","27","130"
"86","190.0","833.6","118.9","208","1016","27","131"
"87","192.5","844.5","116.1","224","1069","27","131"
"88","194.5","852.9","116.1","224","1069","27","131"
"89","197.0","863.7","117.4","216","1044","27","131"
"90","199.0","872.0","117.4","216","1044","27","131"
"91","201.5","882.8","117.9","214","1034","27","131"
"92","203.5","891.2","117.9","214","1034","27","132"
"93","206.0","901.9","117.7","215","1038","26","132"
"94","208.0","910.4","117.9","214","1034","26","132"
"95","210.5","921.2","117.8","214","1036","28","132"
"96","212.5","929.6","117.8","214","1036","28","132"
"97","215.0","940.5","116.8","220","1055","26","132"
"98","217.0","949.0","116.8","220","1055","26","132"
"99","219.5","959.9","117.3","217","1046","27","132"
"100","221.5","968.3","117.3","217","1046","27","132"
"101","224.0","979.2","116.3","222","1065","27","132"
"102","226.0","987.7","116.3","222","1065","27","132"
"103","228.5","998.7","115.2","229","1087","27","132"
"104","230.5","1007.3","115.2","229","1087","27","132"
"105","233.0","1018.2","115.4","228","1083","26","132"
"106","235.0","1026.7","116.0","224","1071","26","132"
"107","237.5","1037.5","117.1","218","1050","27","132"
"108","239.5","1046.0","116.3","222","1065","27","132"
"109","242.0","1057.0","117.0","219","1052","26","133"
"110","244.0","1065.5","115.8","225","1075","27","133"
"111","246.5","1076.4","116.9","219","1054","27","134"
"112","248.5","1084.8","116.9","219","1054","27","134"
"113","251.0","1095.7","116.3","222","1065","27","134"
"114","253.0","1104.3","116.3","222","1065","27","134"
"115","255.0","1113.0","115.8","225","1075","27","134"
"116","257.5","1124.1","114.4","234","1104","27","134"
"117","259.5","1132.7","114.4","234","1104","27","134"
"118","262.0","1143.8","114.8","231","1096","27","134"
"119","264.0","1152.3","114.8","231","1096","27","134"
"120","266.5","1163.2","116.1","224","1069","27","135"
"121","268.5","1171.7","116.1","224","1069","27","135"
"122","271.0","1182.7","116.2","223","1067","26","135"
"123","273.0","1191.2","116.2","223","1067","26","135"
"124","275.5","1202.3","115.1","230","1089","26","134"
"125","277.5","1210.9","114.7","232","1098","27","134"
"126","280.0","1221.8","114.4","234","1104","26","134"
"127","282.0","1230.1","116.5","221","1061","27","134"
"128","284.5","1240.9","118.9","208","1016","27","134"
"129","286.5","1249.3","118.1","212","1031","26","134"
"130","289.0","1260.1","117.6","215","1040","27","134"
"131","291.0","1268.5","118.5","210","1023","27","134"
"132","293.5","1279.3","117.1","218","1050","26","134"
"133","296.0","1290.2","116.3","222","1065","26","134"
"134","298.0","1298.6","116.3","222","1065","26","134"
"135","300.5","1309.5","116.6","221","1059","26","134"
"136","302.5","1318.0","116.6","221","1059","26","134"
"137","304.5","1326.5","116.7","220","1057","27","134"
"138","307.0","1337.4","116.0","224","1071","27","135"
"139","309.0","1345.9","117.0","219","1052","27","135"
"140","311.5","1356.7","117.1","218","1050","26","135"
"141","313.5","1365.1","117.1","218","1050","26","135"
"142","316.0","1375.9","117.7","215","1038","26","135"
"143","318.5","1386.6","117.6","215","1040","26","135"
"144","320.5","1395.0","117.6","215","1040","26","135"
"145","323.0","1405.8","117.5","216","1042","26","136"
"146","325.0","1414.2","117.5","216","1042","26","136"
"147","327.5","1424.9","117.2","217","1048","26","136"
"148","330.0","1435.6","118.0","213","1033","26","136"
"149","332.0","1444.0","118.0","213","1033","26","136"
"150","334.5","1454.8","117.3","217","1046","26","136"
"151","336.5","1463.2","117.3","217","1046","26","136"
