"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","3.0","12.1","115.7","226","1077","30","71"
"2","5.0","20.9","115.7","226","1077","30","71"
"3","7.5","32.1","113.8","237","1117","26","72"
"4","9.5","40.6","113.8","237","1117","26","74"
"5","12.0","51.8","113.8","237","1117","27","80"
"6","14.0","60.5","113.8","237","1117","27","84"
"7","16.5","71.4","116.0","224","1071","27","88"
"8","18.5","80.0","116.0","224","1071","27","91"
"9","21.0","91.0","115.5","227","1081","26","96"
"10","23.0","99.4","115.5","227","1081","26","98"
"11","25.5","110.2","117.4","216","1044","27","100"
"12","27.5","118.6","117.4","216","1044","27","100"
"13","30.0","129.3","118.3","211","1027","26","101"
"14","32.0","137.8","118.3","211","1027","26","101"
"15","34.5","148.6","117.0","219","1052","26","102"
"16","37.0","159.3","117.1","218","1050","25","103"
"17","39.5","170.0","118.0","213","1033","25","105"
"18","41.5","178.4","118.0","213","1033","25","105"
"19","44.0","189.1","117.5","216","1042","26","106"
"20","46.5","199.8","118.0","213","1033","25","107"
"21","48.5","208.3","118.0","213","1033","25","107"
"22","50.9","219.0","117.3","217","1046","26","108"
"23","52.9","227.3","117.3","217","1046","26","109"
"24","55.5","237.9","119.3","206","1009","26","110"
"25","57.9","248.7","117.1","218","1050","26","111"
"26","60.4","259.3","118.5","210","1023","25","111"
"27","62.5","267.4","118.5","210","1023","25","112"
"28","65.0","278.1","118.9","208","1016","26","113"
"29","67.5","288.7","119.4","206","1007","25","114"
"30","69.5","297.1","119.4","206","1007","25","114"
"31","72.0","308.0","116.1","224","1069","27","114"
"32","74.0","316.5","116.1","224","1069","27","114"
"33","76.5","327.1","116.5","221","1061","26","115"
"34","78.9","337.8","117.7","215","1038","26","116"
"35","81.0","346.3","117.7","215","1038","26","116"
"36","83.5","356.9","119.0","208","1014","26","117"
"37","85.5","365.3","119.0","208","1014","26","117"
"38","87.9","376.0","118.2","212","1029","26","119"
"39","89.9","384.4","117.7","215","1038","26","119"
"40","92.4","395.0","117.9","214","1034","26","119"
"41","94.9","405.8","117.5","216","1042","26","120"
"42","97.0","414.3","117.5","216","1042","26","120"
"43","99.5","425.1","116.2","223","1067","26","121"
"44","101.5","433.4","118.0","213","1033","26","121"
"45","104.0","444.0","118.9","208","1016","26","122"
"46","106.4","454.6","119.4","206","1007","26","122"
"47","108.5","462.9","119.4","206","1007","26","123"
"48","111.0","473.5","119.7","204","1002","26","123"
"49","113.0","481.7","119.7","204","1002","26","123"
"50","115.5","492.4","118.7","209","1020","27","124"
"51","117.4","500.9","118.7","209","1020","27","124"
"52","120.0","511.5","119.6","205","1004","26","124"
"53","122.0","519.8","119.6","205","1004","26","124"
"54","124.5","530.3","120.1","202","995","27","124"
"55","126.5","538.6","120.1","202","995","27","125"
"56","129.0","549.5","117.2","217","1048","27","126"
"57","130.9","557.8","117.2","217","1048","27","126"
"58","133.5","568.5","119.6","205","1004","26","126"
"59","135.4","576.8","119.6","205","1004","26","126"
"60","137.9","587.6","118.0","213","1033","26","127"
"61","140.5","598.3","118.2","212","1029","26","127"
"62","142.4","606.5","118.2","212","1029","26","127"
"63","144.9","617.0","119.4","206","1007","26","126"
"64","147.4","627.5","119.9","203","998","26","127"
"65","149.4","635.9","119.9","203","998","26","127"
"66","151.9","646.9","117.2","217","1048","26","128"
"67","153.9","655.4","115.4","228","1083","26","128"
"68","156.5","666.2","117.1","218","1050","26","128"
"69","159.0","676.9","117.5","216","1042","26","129"
"70","161.0","685.3","117.5","216","1042","26","129"
"71","163.5","696.1","117.4","216","1044","26","129"
"72","165.9","706.7","118.4","211","1025","26","129"
"73","168.4","717.6","116.5","221","1061","25","130"
"74","170.4","726.0","116.5","221","1061","25","130"
"75","173.0","736.6","117.0","219","1052","25","130"
"76","175.4","747.3","118.5","210","1023","25","131"
"77","177.9","757.9","118.8","209","1018","26","130"
"78","179.9","766.2","118.8","209","1018","26","130"
"79","182.4","776.9","118.4","211","1025","25","130"
"80","184.9","787.5","118.7","209","1020","25","131"
"81","186.9","795.9","118.7","209","1020","25","131"
"82","189.4","806.7","117.4","216","1044","25","130"
"83","191.9","817.3","119.3","206","1009","26","131"
"84","193.9","825.6","119.3","206","1009","26","131"
"85","196.4","836.3","119.1","207","1013","25","130"
"86","198.9","847.0","118.3","211","1027","26","131"
"87","200.9","855.3","118.3","211","1027","26","130"
"88","203.4","866.1","117.8","214","1036","26","130"
"89","205.9","876.9","117.2","217","1048","25","131"
"90","207.9","885.2","117.2","217","1048","25","131"
"91","210.4","895.8","118.8","209","1018","26","131"
"92","212.9","906.6","117.9","214","1034","26","131"
"93","214.9","915.0","117.9","214","1034","26","131"
"94","217.4","925.8","117.2","217","1048","26","131"
"95","219.9","936.5","117.9","214","1034","25","131"
"96","221.9","944.8","117.9","214","1034","25","131"
"97","224.4","955.4","118.2","212","1029","25","131"
"98","226.9","966.1","117.6","215","1040","26","131"
"99","229.4","977.0","116.1","224","1069","25","132"
"100","231.4","985.3","116.1","224","1069","25","132"
"101","233.9","996.0","118.5","210","1023","25","132"
"102","236.4","1006.7","117.4","216","1044","25","132"
"103","238.4","1015.1","117.4","216","1044","25","132"
"104","240.9","1025.9","117.0","219","1052","26","132"
"105","243.4","1036.7","117.5","216","1042","26","133"
"106","245.4","1045.1","117.5","216","1042","26","134"
"107","247.9","1055.9","117.7","215","1038","27","133"
"108","249.9","1064.2","117.7","215","1038","27","133"
"109","252.4","1074.9","118.5","210","1023","25","133"
"110","254.9","1085.3","118.6","210","1022","25","134"
"111","257.4","1096.0","118.9","208","1016","26","135"
"112","259.4","1104.6","118.9","208","1016","26","135"
"113","261.9","1115.2","119.9","203","998","26","135"
"114","263.9","1123.4","119.9","203","998","26","135"
"115","265.9","1131.9","120.6","200","986","29","134"
"116","268.4","1142.5","117.8","214","1036","27","135"
"117","270.9","1153.0","120.6","200","986","25","134"
"118","272.9","1161.4","120.6","200","986","25","134"
"119","275.4","1172.3","116.7","220","1057","26","134"
"120","277.4","1180.6","116.7","220","1057","26","134"
"121","279.9","1191.1","119.4","206","1007","26","134"
"122","282.4","1201.7","119.3","206","1009","26","133"
"123","284.4","1210.1","119.3","206","1009","26","133"
"124","286.9","1220.7","118.0","213","1033","26","134"
"125","289.4","1231.4","118.6","210","1022","26","134"
"126","291.4","1239.8","118.6","210","1022","26","134"
"127","293.9","1250.7","116.0","224","1071","26","135"
"128","295.9","1259.2","116.0","224","1071","26","135"
"129","298.4","1269.7","117.7","215","1038","26","135"
"130","300.9","1280.6","116.0","224","1071","27","134"
"131","302.9","1289.1","116.0","224","1071","27","134"
"132","305.4","1299.8","116.5","221","1061","26","134"
"133","307.9","1310.7","117.4","216","1044","26","135"
"134","309.9","1319.2","117.4","216","1044","26","136"
"135","312.4","1330.1","115.9","225","1073","26","137"
"136","314.4","1338.6","116.1","224","1069","26","137"
"137","316.9","1349.4","116.1","224","1069","26","136"
"138","319.4","1360.2","116.4","222","1063","26","137"
"139","321.4","1368.8","116.4","222","1063","26","136"
"140","323.9","1379.7","115.7","226","1077","26","135"
"141","326.4","1390.6","115.9","225","1073","26","135"
"142","328.4","1399.0","115.9","225","1073","26","134"
"143","330.9","1410.0","117.3","217","1046","26","136"
"144","332.9","1418.5","115.5","227","1081","26","136"
"145","335.4","1429.5","115.6","227","1079","27","136"
"146","337.9","1440.4","114.9","231","1094","26","136"
"147","339.9","1449.0","114.9","231","1094","26","136"
"148","342.4","1460.0","116.1","224","1069","26","136"
"149","344.4","1468.5","115.4","228","1083","26","136"
"150","346.9","1479.5","115.2","229","1087","26","136"
"151","349.4","1490.5","115.6","227","1079","26","136"
"152","351.4","1498.9","115.6","227","1079","26","138"
"153","353.9","1510.0","114.3","234","1106","26","138"
"154","355.9","1518.3","114.3","234","1106","26","137"
"155","358.4","1529.0","118.4","211","1025","26","137"
"156","360.9","1539.8","117.3","217","1046","26","139"
"157","362.9","1548.1","117.3","217","1046","26","139"
"158","365.4","1559.0","116.6","221","1059","27","139"
"159","367.4","1567.6","116.6","221","1059","27","139"
"160","369.9","1578.4","115.9","225","1073","26","138"
"161","371.9","1587.0","116.5","221","1061","26","139"
"162","374.4","1597.9","115.5","227","1081","26","139"
"163","376.9","1608.8","116.7","220","1057","26","137"
"164","378.9","1617.1","116.7","220","1057","26","137"
"165","381.4","1627.9","118.1","212","1031","25","138"
"166","383.4","1636.3","116.6","221","1059","27","138"
"167","385.9","1647.2","117.4","216","1044","26","138"
"168","388.4","1658.2","115.3","228","1085","27","139"
"169","390.4","1666.6","115.3","228","1085","27","139"
"170","392.9","1677.6","115.8","225","1075","27","138"
"171","394.9","1686.1","115.8","225","1075","27","139"
"172","397.4","1696.9","117.1","218","1050","26","139"
"173","399.4","1705.4","117.1","218","1050","26","139"
"174","401.9","1716.3","117.2","217","1048","26","139"
"175","403.9","1724.8","116.0","224","1071","26","139"
"176","406.4","1735.6","116.0","224","1071","27","140"
"177","408.9","1746.4","117.6","215","1040","26","140"
"178","410.9","1754.8","117.6","215","1040","26","140"
"179","413.4","1765.5","117.6","215","1040","27","140"
"180","415.4","1774.1","117.6","215","1040","27","141"
"181","417.9","1785.1","114.9","231","1094","27","141"
"182","419.9","1793.5","114.9","231","1094","27","140"
"183","422.4","1803.9","118.4","211","1025","26","140"
"184","424.9","1814.1","123.7","185","936","25","142"
"185","426.9","1821.9","123.7","185","936","25","142"
"186","429.4","1832.1","125.9","175","903","26","140"
"187","431.9","1842.4","123.5","186","939","25","142"
"188","433.9","1850.3","123.5","186","939","25","139"
"189","436.4","1860.2","125.0","179","916","26","141"
"190","438.4","1868.0","127.2","170","885","26","141"
"191","440.9","1878.1","126.5","173","895","26","140"
"192","443.4","1888.2","125.1","179","915","25","140"
"193","445.9","1898.3","125.1","179","915","26","140"
"194","447.9","1906.0","125.1","179","915","26","140"
"195","450.4","1916.1","126.6","172","893","26","140"
"196","452.9","1926.0","125.4","177","910","25","140"
"197","454.9","1933.8","126.1","175","900","25","140"
"198","457.4","1944.6","127.2","170","885","26","139"
"199","459.9","1955.2","118.9","208","1016","26","139"
"200","461.9","1963.5","118.9","208","1016","26","138"
"201","464.4","1974.1","118.8","209","1018","26","137"
"202","466.4","1982.5","118.8","209","1018","26","138"
"203","468.9","1993.3","117.3","217","1046","26","138"
"204","470.9","2001.6","117.3","217","1046","26","138"
"205","474.0","2023.7","287.2","15","350","26","98"
"206","476.5","2029.9","209.6","38","430","26","99"
"207","478.5","2036.1","209.6","38","430","26","99"
"208","481.0","2044.9","142.7","120","714","26","94"
"209","483.0","2052.2","142.7","120","714","26","94"
"210","0.6","2.6","0.0","","","0","95"
"211","2.6","10.9","117.5","216","1042","0","97"
"212","5.1","21.8","118.8","209","1018","26","99"
"213","7.0","30.4","116.9","219","1054","27","99"
"214","9.6","41.2","114.7","232","1098","26","99"
"215","12.1","52.0","117.1","218","1050","26","102"
"216","14.1","60.4","117.1","218","1050","26","106"
"217","16.6","71.2","117.1","218","1050","27","110"
"218","18.6","79.7","117.1","218","1050","27","111"
"219","21.1","90.5","116.3","222","1065","27","113"
"220","23.6","101.2","118.1","212","1031","26","114"
"221","25.6","109.6","118.1","212","1031","26","115"
"222","28.1","120.5","117.1","218","1050","26","116"
"223","30.1","129.0","117.1","218","1050","26","117"
"224","32.5","139.9","116.0","224","1071","27","118"
"225","34.5","148.5","116.0","224","1071","27","118"
"226","37.0","159.5","115.2","229","1087","27","120"
"227","39.0","168.1","115.2","229","1087","27","121"
"228","41.6","179.1","116.2","223","1067","27","122"
"229","43.6","187.7","116.2","223","1067","27","123"
"230","46.1","198.7","115.2","229","1087","26","124"
"231","48.1","207.2","115.2","229","1087","26","125"
"232","50.5","218.1","115.7","226","1077","26","126"
"233","52.6","226.7","115.7","226","1077","26","127"
"234","55.1","237.7","116.0","224","1071","26","128"
"235","57.0","246.3","114.7","232","1098","26","128"
"236","59.6","257.3","114.5","233","1102","27","128"
"237","61.6","265.9","116.0","224","1071","27","129"
"238","64.1","276.8","115.5","227","1081","27","130"
"239","66.1","285.3","116.7","220","1057","27","130"
"240","68.5","296.2","116.3","222","1065","26","130"
"241","70.5","304.7","115.5","227","1081","27","131"
"242","73.1","315.6","116.2","223","1067","27","131"
"243","75.1","324.3","116.3","222","1065","27","131"
"244","77.6","335.2","115.4","228","1083","27","131"
"245","79.6","343.6","116.1","224","1069","26","131"
"246","82.1","354.6","117.0","219","1052","27","132"
"247","84.0","363.0","116.4","222","1063","27","133"
"248","86.6","374.0","116.2","223","1067","27","134"
"249","88.6","382.5","116.1","224","1069","27","135"
"250","91.1","393.3","116.4","222","1063","26","135"
"251","93.6","404.4","114.9","231","1094","27","135"
"252","95.6","413.0","114.9","231","1094","27","136"
"253","98.0","424.0","114.9","231","1094","27","137"
"254","100.1","432.6","114.9","231","1094","27","137"
"255","102.5","443.4","116.8","220","1055","27","137"
"256","104.5","452.0","116.8","220","1055","27","137"
"257","107.0","462.8","116.8","220","1055","26","138"
"258","109.1","471.4","116.8","220","1055","26","138"
"259","111.5","482.2","117.0","219","1052","26","138"
"260","113.5","490.7","117.0","219","1052","26","138"
"261","116.0","501.4","116.4","222","1063","26","139"
"262","118.5","512.1","117.8","214","1036","26","139"
"263","120.5","520.6","117.8","214","1036","26","139"
"264","123.1","531.3","116.6","221","1059","26","139"
"265","125.5","542.0","118.0","213","1033","25","139"
"266","127.5","550.4","118.0","213","1033","25","140"
"267","130.1","561.3","117.4","216","1044","25","139"
"268","132.6","572.2","116.2","223","1067","27","139"
"269","134.5","580.6","116.2","223","1067","27","138"
"270","137.1","591.2","117.5","216","1042","26","139"
"271","139.5","601.9","117.5","216","1042","25","139"
"272","141.6","610.4","117.5","216","1042","25","139"
"273","144.0","621.1","118.1","212","1031","26","140"
"274","146.0","629.5","118.1","212","1031","26","140"
"275","148.5","640.2","116.9","219","1054","26","141"
"276","151.0","650.8","118.7","209","1020","26","141"
"277","153.0","659.2","118.7","209","1020","26","141"
"278","155.5","669.8","118.4","211","1025","26","142"
"279","157.5","678.2","119.2","207","1011","26","142"
"280","160.0","688.6","118.3","211","1027","26","142"
"281","162.5","699.1","121.3","196","974","26","142"
"282","164.5","707.4","121.3","196","974","26","143"
"283","167.0","718.4","116.4","222","1063","26","142"
"284","169.0","726.7","116.4","222","1063","26","143"
"285","171.5","737.3","117.7","215","1038","26","143"
"286","174.0","748.0","119.7","204","1002","26","143"
"287","176.0","756.3","119.7","204","1002","26","144"
"288","178.5","766.9","118.0","213","1033","26","144"
"289","180.5","775.2","119.7","204","1002","26","143"
"290","183.0","786.0","118.8","209","1018","27","144"
"291","185.5","796.8","117.0","219","1052","26","144"
"292","187.5","805.4","117.0","219","1052","26","144"
"293","190.0","816.2","116.8","220","1055","26","144"
"294","192.0","824.7","116.8","220","1055","26","144"
"295","194.5","835.4","117.2","217","1048","27","144"
"296","196.5","843.8","117.2","217","1048","27","144"
"297","199.0","854.7","118.0","213","1033","26","144"
"298","201.5","865.4","117.6","215","1040","26","144"
"299","203.5","873.9","117.6","215","1040","26","144"
"300","206.0","884.8","116.6","221","1059","26","145"
"301","208.0","893.5","116.6","221","1059","26","145"
"302","210.0","902.1","114.5","233","1102","27","145"
"303","212.5","913.0","115.2","229","1087","28","145"
"304","215.0","924.0","115.4","228","1083","27","145"
"305","217.0","932.4","115.4","228","1083","27","145"
"306","219.5","943.2","116.8","220","1055","27","145"
"307","221.5","951.7","116.8","220","1055","27","144"
"308","224.0","962.6","116.9","219","1054","26","145"
"309","226.0","971.2","116.9","219","1054","26","145"
"310","228.5","982.1","115.9","225","1073","27","145"
"311","230.5","990.4","115.9","225","1073","27","145"
"312","233.0","1001.4","117.7","215","1038","26","145"
"313","235.0","1010.0","115.6","227","1079","27","145"
"314","237.5","1020.9","115.8","225","1075","26","144"
"315","240.0","1031.7","116.2","223","1067","26","145"
"316","242.0","1040.3","116.2","223","1067","26","145"
"317","244.5","1051.4","115.1","230","1089","26","146"
"318","246.5","1060.0","114.3","234","1106","26","146"
"319","249.0","1071.1","114.9","231","1094","27","146"
"320","251.5","1082.0","116.2","223","1067","27","147"
"321","253.5","1090.5","116.2","223","1067","27","147"
"322","255.5","1099.1","115.7","226","1077","27","147"
"323","258.0","1109.8","116.6","221","1059","27","147"
"324","260.5","1120.7","116.2","223","1067","26","147"
"325","262.5","1129.3","116.2","223","1067","26","147"
"326","265.0","1140.2","115.8","225","1075","25","146"
"327","267.5","1151.2","115.3","228","1085","26","147"
"328","269.5","1159.8","115.3","228","1085","26","147"
"329","272.0","1170.9","114.2","235","1108","26","147"
"330","274.0","1179.3","114.2","235","1108","26","147"
"331","276.5","1190.1","116.7","220","1057","25","148"
