"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","11.5","141.2","124","727","0","61"
"2","4.8","20.9","111.9","250","1159","30","62"
"3","6.8","30.4","106.3","291","1302","30","62"
"4","8.8","39.7","106.7","288","1291","30","62"
"5","10.8","49.1","107.7","280","1264","30","62"
"6","12.8","58.6","106.7","288","1291","31","62"
"7","14.8","67.9","106.8","287","1288","31","64"
"8","16.8","77.1","108.1","277","1253","31","71"
"9","18.8","86.8","104.6","306","1352","30","83"
"10","20.8","96.3","105.5","298","1325","31","88"
"11","22.8","105.7","106.0","294","1311","29","91"
"12","24.3","112.8","106.0","294","1311","29","94"
"13","26.3","122.3","104.8","304","1346","31","94"
"14","28.3","131.8","106.0","294","1311","30","96"
"15","30.3","141.2","105.8","296","1317","30","96"
"16","32.3","150.6","106.7","288","1291","31","97"
"17","34.3","160.2","107.4","283","1272","31","97"
"18","36.3","169.9","104.9","303","1343","32","97"
"19","38.3","179.3","104.0","311","1370","30","100"
"20","40.3","188.7","107.3","283","1275","31","102"
"21","42.3","198.1","107.0","286","1283","31","102"
"22","43.8","205.0","107.0","286","1283","31","103"
"23","45.8","214.4","106.8","287","1288","31","103"
"24","47.8","223.8","106.8","287","1288","31","104"
"25","49.8","233.5","105.3","300","1331","32","106"
"26","51.8","243.1","105.0","302","1340","31","108"
"27","53.3","250.0","105.0","302","1340","31","108"
"28","55.3","259.2","106.8","287","1288","32","109"
"29","57.3","268.7","108.0","278","1256","30","109"
"30","59.3","278.2","105.9","295","1314","31","111"
"31","61.3","287.6","106.2","292","1305","31","111"
"32","63.3","297.1","106.6","289","1294","31","113"
"33","65.3","306.7","106.0","294","1311","29","113"
"34","67.3","316.1","105.4","299","1328","31","114"
"35","69.3","325.6","106.5","290","1297","31","115"
"36","71.3","335.0","107.0","286","1283","32","116"
"37","72.8","341.9","107.0","286","1283","32","116"
"38","74.8","351.6","106.2","292","1305","32","116"
"39","76.8","360.9","104.2","309","1364","31","117"
"40","78.8","370.3","107.4","283","1272","32","118"
"41","80.8","379.8","107.7","280","1264","32","118"
"42","82.3","386.6","107.7","280","1264","32","119"
"43","84.8","398.2","109.6","266","1214","29","119"
"44","86.8","407.0","109.6","266","1214","29","120"
"45","88.8","415.5","113.0","243","1134","27","120"
"46","91.3","426.2","117.4","216","1044","27","121"
"47","93.3","434.3","118.9","208","1016","28","121"
"48","95.8","444.9","120.8","199","983","27","121"
"49","97.8","453.1","120.8","199","983","27","121"
"50","100.3","463.3","123.6","185","937","26","121"
"51","102.3","471.4","123.6","185","937","26","121"
"52","104.8","481.6","124.1","183","930","27","121"
"53","106.8","489.6","124.1","183","930","27","121"
"54","109.3","500.0","122.1","192","961","27","120"
"55","111.3","508.2","122.1","192","961","27","120"
"56","113.8","518.4","124.6","181","922","27","120"
"57","116.3","528.4","125.9","175","903","25","120"
"58","118.3","536.1","125.9","175","903","25","120"
"59","120.8","546.2","125.5","177","909","26","121"
"60","123.3","556.2","126.0","175","902","25","121"
"61","125.3","564.2","126.0","175","902","25","121"
"62","127.8","574.7","120.6","200","986","27","121"
"63","129.8","582.6","120.6","200","986","27","121"
"64","132.3","592.5","127.7","168","878","26","121"
"65","134.3","600.2","127.7","168","878","26","121"
"66","136.8","609.9","128.5","165","867","26","121"
"67","139.3","619.6","129.6","161","853","25","121"
"68","141.3","627.4","130.4","158","843","26","120"
"69","143.8","637.7","126.8","172","890","27","120"
"70","146.3","647.6","126.5","173","895","26","121"
"71","148.3","655.5","126.5","173","895","26","120"
"72","150.8","665.4","126.9","171","889","27","120"
"73","153.3","675.2","127.4","169","882","26","120"
"74","155.3","683.0","127.4","169","882","26","120"
"75","157.8","692.9","128.3","166","870","26","120"
"76","159.8","700.7","128.3","166","870","26","121"
"77","162.3","710.4","128.7","164","865","26","121"
"78","164.3","718.2","128.7","164","865","26","121"
"79","166.8","728.6","126.6","172","893","26","122"
"80","169.3","738.7","124.4","182","925","26","122"
"81","171.3","746.6","124.4","182","925","26","121"
"82","173.8","756.7","125.7","176","906","26","120"
"83","176.3","766.9","125.3","178","912","26","120"
"84","178.3","774.6","125.3","178","912","26","121"
"85","180.8","784.6","127.0","171","888","26","121"
"86","183.3","794.5","127.2","170","885","26","121"
"87","185.3","802.1","127.2","170","885","26","120"
"88","187.8","811.9","129.2","162","858","25","120"
"89","190.3","822.0","128.0","167","874","25","120"
"90","192.7","832.0","125.7","176","906","26","120"
"91","194.8","839.6","125.7","176","906","26","121"
"92","197.3","849.3","129.5","161","854","25","121"
"93","199.8","859.2","130.0","159","848","25","121"
"94","202.3","868.9","128.2","166","871","25","120"
"95","204.7","878.5","130.7","157","839","26","120"
"96","206.8","886.3","130.7","157","839","26","120"
"97","209.3","896.9","120.0","203","997","27","119"
"98","211.3","905.0","120.0","203","997","27","119"
"99","213.8","915.5","121.2","197","976","27","118"
"100","215.7","923.5","121.2","197","976","27","118"
"101","218.3","933.7","124.1","183","930","26","119"
"102","220.3","941.8","124.1","183","930","26","119"
"103","222.7","952.1","123.0","188","947","27","119"
"104","224.8","960.2","121.6","195","969","26","119"
"105","227.3","970.3","123.7","185","936","27","120"
"106","229.8","980.6","123.3","187","942","26","120"
"107","231.7","988.6","123.3","187","942","26","121"
"108","234.3","998.8","122.9","189","948","26","121"
"109","236.8","1009.2","121.4","196","973","26","120"
"110","238.8","1017.3","121.4","196","973","26","120"
"111","241.3","1027.6","122.1","192","961","26","120"
"112","243.7","1037.9","122.4","191","956","25","120"
"113","245.7","1046.1","122.0","193","963","26","120"
"114","248.3","1056.6","120.5","200","988","26","120"
"115","250.8","1067.0","121.4","196","973","26","121"
"116","252.7","1075.1","121.4","196","973","26","121"
"117","255.3","1085.6","121.5","195","971","25","121"
"118","257.7","1095.8","122.6","190","953","25","121"
"119","259.7","1104.0","122.6","190","953","25","121"
"120","262.2","1114.8","118.2","212","1029","27","121"
"121","264.2","1123.1","118.2","212","1029","27","120"
"122","266.7","1133.6","120.4","201","990","27","120"
"123","268.7","1141.8","120.4","201","990","27","121"
"124","271.2","1152.6","118.1","212","1031","27","121"
"125","273.2","1160.8","118.1","212","1031","27","121"
"126","275.7","1171.5","119.6","205","1004","26","121"
"127","277.7","1179.8","118.4","211","1025","27","122"
"128","280.2","1190.4","119.2","207","1011","26","123"
"129","282.7","1200.9","121.1","197","978","27","123"
"130","284.7","1208.9","121.1","197","978","27","123"
"131","287.2","1219.3","122.0","193","963","26","123"
"132","289.2","1227.5","121.9","193","964","26","123"
"133","291.7","1238.0","120.6","200","986","27","123"
"134","294.2","1248.4","121.7","194","968","26","123"
"135","296.2","1256.5","121.7","194","968","26","123"
"136","298.7","1267.1","120.0","203","997","27","123"
"137","300.7","1275.6","120.0","203","997","27","123"
"138","302.7","1284.1","116.4","222","1063","27","122"
"139","305.2","1294.7","117.9","214","1034","27","122"
"140","307.2","1303.1","118.8","209","1018","27","122"
"141","309.7","1313.9","117.6","215","1040","27","122"
"142","311.7","1322.3","117.6","215","1040","27","123"
"143","313.7","1330.7","118.2","212","1029","27","123"
"144","316.2","1341.3","119.3","206","1009","27","123"
"145","318.2","1349.6","119.7","204","1002","27","123"
"146","320.7","1360.4","117.5","216","1042","27","123"
"147","322.7","1369.2","117.5","216","1042","27","123"
"148","324.7","1377.8","112.9","243","1137","27","123"
"149","327.2","1388.8","115.1","230","1089","27","123"
"150","329.3","1397.3","115.1","230","1089","27","124"
"151","331.8","1408.3","115.0","230","1092","27","124"
"152","333.7","1416.9","115.0","230","1092","27","124"
"153","335.8","1425.7","116.2","223","1067","27","124"
"154","338.3","1436.9","114.2","235","1108","27","125"
"155","340.3","1445.7","114.2","235","1108","27","125"
"156","342.2","1454.5","112.8","244","1139","28","125"
"157","344.8","1465.5","116.3","222","1065","28","125"
"158","346.7","1473.9","116.3","222","1065","28","125"
"159","349.2","1484.7","117.2","217","1048","26","126"
"160","351.2","1493.4","117.2","217","1048","26","126"
"161","353.7","1504.1","118.4","211","1025","26","126"
"162","355.7","1512.5","118.4","211","1025","26","127"
"163","358.2","1523.4","116.6","221","1059","27","127"
"164","360.3","1531.8","116.6","221","1059","27","127"
"165","362.8","1542.7","116.8","220","1055","26","127"
"166","364.7","1551.2","116.8","220","1055","26","127"
