"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","11.3","147.0","110","679","0","63"
"2","4.8","20.5","116.0","224","1071","30","65"
"3","6.8","30.1","108.6","273","1240","30","65"
"4","8.8","39.3","105.6","297","1322","30","65"
"5","11.3","51.2","107.6","281","1266","28","65"
"6","13.3","60.5","107.6","281","1266","28","70"
"7","15.3","69.9","106.6","289","1294","28","77"
"8","17.8","81.8","107.0","286","1283","28","88"
"9","19.8","90.9","107.0","286","1283","28","93"
"10","21.8","100.1","109.4","267","1219","28","95"
"11","24.3","111.7","109.8","264","1209","28","96"
"12","26.3","120.8","110.2","262","1200","29","98"
"13","28.3","129.7","110.2","262","1200","29","98"
"14","30.3","138.7","110.9","257","1183","27","99"
"15","32.8","150.1","110.6","259","1190","28","100"
"16","34.8","159.0","112.2","248","1152","27","101"
"17","37.3","170.4","111.6","252","1166","27","103"
"18","39.3","179.3","111.6","252","1166","27","104"
"19","41.8","190.8","111.5","252","1168","28","105"
"20","43.8","199.6","111.5","252","1168","28","106"
"21","45.8","208.5","112.2","248","1152","28","107"
"22","48.3","219.6","113.7","238","1119","27","107"
"23","50.3","228.4","113.7","238","1119","27","107"
"24","52.3","237.1","113.7","238","1119","28","107"
"25","54.8","248.3","113.9","237","1115","27","107"
"26","56.8","257.1","113.9","237","1115","27","108"
"27","58.8","265.8","113.1","242","1132","28","109"
"28","61.3","277.0","114.0","236","1113","27","109"
"29","63.3","285.6","114.0","236","1113","27","110"
"30","65.8","296.8","114.2","235","1108","27","113"
"31","67.8","305.7","114.2","235","1108","27","113"
"32","69.8","314.5","111.5","252","1168","27","113"
"33","72.3","325.7","113.1","242","1132","28","114"
"34","74.3","334.6","113.1","242","1132","28","115"
"35","76.8","345.9","112.2","248","1152","28","116"
"36","78.8","354.6","112.2","248","1152","28","117"
"37","80.8","363.3","114.2","235","1108","27","117"
"38","83.3","374.5","114.4","234","1104","27","117"
"39","85.3","383.2","114.0","236","1113","27","118"
