"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","11.5","146.0","112","687","0","74"
"2","4.8","20.9","112.7","245","1141","30","75"
"3","6.8","30.6","105.4","299","1328","30","77"
"4","9.3","42.9","103.2","318","1395","28","83"
"5","11.3","52.6","103.2","318","1395","28","90"
"6","13.3","62.1","103.2","318","1395","28","95"
"7","15.8","74.4","104.0","311","1370","28","98"
"8","17.8","83.8","103.6","315","1383","27","104"
"9","20.3","96.0","104.3","308","1361","27","112"
"10","22.3","105.6","104.3","308","1361","27","113"
"11","24.8","117.6","105.4","299","1328","28","114"
"12","26.8","127.0","107.5","282","1269","28","115"
"13","28.8","136.3","107.5","282","1269","28","116"
"14","31.3","148.2","106.2","292","1305","27","117"
"15","33.3","157.6","106.2","292","1305","27","117"
"16","35.8","169.6","106.0","294","1311","27","117"
"17","37.8","179.1","106.0","294","1311","27","118"
"18","39.8","188.6","104.0","311","1370","27","119"
"19","42.3","200.9","104.3","308","1361","27","121"
"20","44.3","210.3","104.3","308","1361","27","122"
"21","46.3","220.0","104.2","309","1364","27","123"
"22","48.8","232.2","103.7","314","1380","28","125"
"23","50.8","241.4","103.7","314","1380","28","126"
"24","52.8","250.6","109.2","269","1225","28","127"
"25","55.3","262.3","107.5","282","1269","27","128"
"26","57.3","271.3","108.4","275","1245","27","129"
"27","59.8","282.7","111.7","251","1164","27","130"
"28","61.8","291.5","111.7","251","1164","27","130"
"29","64.3","302.7","113.1","242","1132","27","131"
"30","66.3","311.5","113.1","242","1132","27","131"
"31","68.8","322.7","113.0","243","1134","27","132"
"32","70.8","331.4","113.0","243","1134","27","132"
"33","72.8","340.0","114.7","232","1098","27","133"
"34","75.3","351.3","114.6","233","1100","27","133"
"35","77.3","360.1","113.0","243","1134","27","133"
"36","79.8","371.5","112.3","247","1150","27","133"
"37","81.8","380.2","112.3","247","1150","27","133"
"38","84.3","391.3","113.9","237","1115","27","133"
"39","86.3","400.0","113.9","237","1115","27","134"
"40","88.8","411.2","113.9","237","1115","27","134"
"41","90.8","419.8","113.9","237","1115","27","135"
"42","93.3","430.8","114.9","231","1094","27","136"
"43","95.3","439.5","114.9","231","1094","27","136"
"44","97.8","450.5","114.7","232","1098","26","137"
"45","100.3","461.6","114.7","232","1098","26","138"
"46","102.3","470.0","114.7","232","1098","26","138"
"47","104.8","481.2","113.7","238","1119","27","138"
"48","106.8","490.0","113.7","238","1119","27","138"
"49","109.3","501.1","113.1","242","1132","27","138"
"50","111.3","509.8","113.7","238","1119","26","138"
"51","113.8","520.9","114.3","234","1106","27","138"
"52","115.8","529.6","113.9","237","1115","26","138"
"53","118.3","540.6","113.6","239","1121","27","138"
"54","120.8","551.8","113.1","242","1132","26","139"
"55","122.8","560.5","113.1","242","1132","26","139"
"56","125.3","571.6","114.2","235","1108","26","139"
"57","127.3","580.3","114.2","235","1108","26","139"
"58","129.8","591.6","113.4","240","1126","27","139"
"59","131.8","600.3","113.4","240","1126","27","140"
"60","134.3","611.3","115.4","228","1083","26","140"
"61","136.3","619.9","115.4","228","1083","26","140"
"62","138.8","631.0","114.9","231","1094","26","140"
"63","140.8","639.6","113.6","239","1121","26","140"
"64","143.3","650.8","114.6","233","1100","26","140"
"65","145.8","661.7","115.1","230","1089","26","140"
"66","147.8","670.4","115.1","230","1089","26","140"
"67","150.3","681.4","114.6","233","1100","26","140"
"68","152.3","690.0","114.6","233","1100","26","140"
"69","154.8","700.9","115.8","225","1075","26","140"
"70","157.3","711.8","115.2","229","1087","26","140"
"71","159.3","720.5","115.2","229","1087","26","140"
