"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.1","3.8","148.6","107","667","0","69"
"2","3.1","12.5","115.5","227","1081","30","71"
"3","5.1","21.2","115.5","227","1081","30","73"
"4","7.1","30.1","113.8","237","1117","27","74"
"5","9.6","41.3","112.7","245","1141","28","74"
"6","11.6","50.0","113.4","240","1126","27","79"
"7","14.0","61.1","114.1","236","1110","27","83"
"8","16.0","69.7","114.1","236","1110","27","87"
"9","18.6","80.7","116.0","224","1071","27","92"
"10","20.6","89.3","116.0","224","1071","27","95"
"11","23.1","100.3","115.1","230","1089","27","99"
"12","25.0","109.0","115.1","230","1089","27","100"
"13","27.6","120.1","114.9","231","1094","26","100"
"14","29.5","128.5","114.9","231","1094","26","100"
"15","32.0","139.6","115.5","227","1081","26","101"
"16","34.0","148.2","115.4","228","1083","27","102"
"17","36.5","159.1","114.3","234","1106","26","103"
"18","39.0","170.0","116.4","222","1063","26","104"
"19","41.1","178.6","116.4","222","1063","26","105"
"20","43.6","189.5","115.4","228","1083","26","106"
"21","45.6","198.2","115.3","228","1085","26","107"
"22","48.1","209.0","115.3","228","1085","26","108"
"23","50.5","219.9","116.4","222","1063","25","110"
"24","52.5","228.4","115.1","230","1089","26","110"
"25","55.0","239.1","117.0","219","1052","26","111"
"26","57.6","250.2","115.7","226","1077","26","112"
"27","59.6","258.6","115.7","226","1077","26","113"
"28","62.0","269.3","116.6","221","1059","26","114"
"29","64.5","280.1","118.2","212","1029","26","115"
"30","66.6","288.7","118.2","212","1029","26","116"
"31","69.0","299.6","115.1","230","1089","26","117"
"32","71.0","308.1","115.1","230","1089","26","117"
"33","73.5","318.9","117.0","219","1052","26","117"
"34","75.6","327.5","116.3","222","1065","26","118"
"35","78.0","338.4","115.7","226","1077","27","118"
"36","80.6","349.3","116.8","220","1055","26","119"
"37","82.5","357.7","116.8","220","1055","26","119"
"38","85.0","368.5","117.6","215","1040","26","120"
"39","87.1","376.9","117.6","215","1040","26","120"
"40","89.5","387.7","117.6","215","1040","26","121"
"41","91.6","396.3","116.7","220","1057","27","121"
"42","94.1","407.2","116.1","224","1069","26","122"
"43","96.1","415.7","116.4","222","1063","27","122"
"44","98.5","426.5","116.1","224","1069","26","122"
"45","101.0","437.3","117.1","218","1050","26","123"
"46","103.0","445.8","117.1","218","1050","26","124"
"47","105.6","456.6","115.8","225","1075","26","124"
"48","108.1","467.4","116.9","219","1054","25","125"
"49","110.0","475.7","116.9","219","1054","25","125"
"50","112.5","486.5","117.2","217","1048","25","125"
"51","115.0","497.3","116.8","220","1055","25","125"
"52","117.6","508.2","116.6","221","1059","25","126"
"53","120.0","518.9","117.2","217","1048","25","126"
"54","122.1","527.3","117.2","217","1048","25","127"
"55","124.5","538.1","117.3","217","1046","25","127"
"56","127.0","549.1","114.8","231","1096","25","128"
"57","129.0","557.6","114.8","231","1096","25","128"
"58","131.5","568.5","115.9","225","1073","26","128"
"59","134.0","579.5","115.8","225","1075","26","128"
"60","136.0","588.0","115.8","225","1075","26","129"
"61","138.5","599.0","115.4","228","1083","25","129"
"62","141.0","610.0","115.6","227","1079","26","129"
"63","143.0","618.5","115.6","227","1079","26","129"
"64","145.5","629.4","116.1","224","1069","26","129"
"65","148.0","640.3","116.3","222","1065","26","129"
"66","150.0","648.7","116.3","222","1065","26","129"
"67","152.5","659.5","117.4","216","1044","25","129"
"68","155.0","670.3","116.0","224","1071","25","130"
"69","157.0","678.8","116.0","224","1071","25","130"
"70","159.5","689.5","116.5","221","1061","25","130"
"71","162.0","700.2","117.7","215","1038","26","130"
"72","164.0","708.6","117.7","215","1038","26","130"
"73","166.5","719.5","117.5","216","1042","26","130"
"74","169.0","730.3","116.5","221","1061","26","130"
"75","171.0","738.6","116.5","221","1061","26","130"
"76","173.5","749.3","117.9","214","1034","25","130"
"77","176.0","760.1","117.6","215","1040","26","130"
"78","178.5","770.9","116.9","219","1054","25","130"
"79","180.5","779.4","116.9","219","1054","25","130"
"80","183.0","790.1","116.5","221","1061","26","131"
"81","185.5","800.9","116.9","219","1054","26","131"
"82","187.5","809.2","116.9","219","1054","26","131"
"83","190.0","819.9","117.6","215","1040","26","130"
"84","192.5","830.7","118.1","212","1031","25","130"
"85","194.5","839.1","117.2","217","1048","25","130"
"86","197.0","849.8","117.2","217","1048","26","130"
"87","199.5","860.6","117.5","216","1042","25","130"
"88","202.0","871.3","116.9","219","1054","25","130"
"89","204.5","882.1","116.7","220","1057","25","130"
"90","207.0","893.0","116.7","220","1057","25","130"
"91","209.0","901.4","116.7","220","1057","25","131"
"92","211.5","912.1","116.9","219","1054","25","131"
"93","214.0","922.9","117.8","214","1036","25","131"
"94","216.5","933.6","116.9","219","1054","25","132"
"95","219.0","944.4","117.4","216","1044","25","132"
"96","221.0","952.7","117.4","216","1044","25","131"
"97","223.5","963.6","117.3","217","1046","25","131"
"98","226.0","974.4","116.5","221","1061","25","131"
"99","228.5","985.2","117.2","217","1048","25","131"
"100","230.5","993.5","117.2","217","1048","25","132"
"101","233.0","1004.6","117.5","216","1042","26","132"
"102","235.5","1015.4","116.9","219","1054","25","132"
"103","238.0","1026.1","116.9","219","1054","24","133"
"104","240.0","1034.5","116.9","219","1054","24","133"
"105","242.5","1045.3","116.4","222","1063","25","132"
"106","245.0","1056.2","115.9","225","1073","24","132"
"107","247.5","1066.9","116.2","223","1067","25","132"
"108","250.0","1077.7","116.7","220","1057","24","132"
"109","252.5","1088.5","116.5","221","1061","24","132"
"110","255.0","1099.4","116.9","219","1054","25","131"
"111","257.5","1109.9","118.4","211","1025","25","131"
"112","260.0","1120.7","117.3","217","1046","25","131"
"113","262.0","1129.1","117.3","217","1046","25","131"
"114","264.5","1140.1","116.0","224","1071","24","131"
"115","267.0","1150.8","115.2","229","1087","25","131"
"116","269.5","1161.6","117.2","217","1048","24","132"
