"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.1","4.0","146.1","112","686","0","66"
"2","3.1","12.9","114.4","234","1104","30","66"
"3","5.1","22.0","110.8","257","1185","28","68"
"4","7.1","30.6","110.8","257","1185","28","68"
"5","9.6","41.6","115.5","227","1081","26","68"
"6","11.6","50.2","115.5","227","1081","26","70"
"7","14.1","61.1","116.3","222","1065","26","80"
"8","16.1","69.5","116.3","222","1065","26","83"
"9","18.6","80.5","117.4","216","1044","26","87"
"10","20.6","89.3","114.7","232","1098","27","90"
"11","23.1","100.2","113.6","239","1121","27","94"
"12","25.6","111.1","116.3","222","1065","27","96"
"13","27.6","119.8","116.3","222","1065","27","96"
"14","30.1","130.7","115.7","226","1077","27","97"
"15","32.1","139.2","115.7","226","1077","27","97"
"16","34.6","150.1","115.9","225","1073","26","98"
"17","36.6","158.7","115.9","225","1073","26","99"
"18","39.1","169.7","115.1","230","1089","26","101"
"19","41.6","180.6","116.4","222","1063","25","102"
"20","43.6","189.1","116.4","222","1063","25","103"
"21","46.1","200.1","115.5","227","1081","26","104"
"22","48.6","211.0","116.2","223","1067","26","105"
"23","50.6","219.4","116.2","223","1067","26","106"
"24","53.1","230.4","116.2","223","1067","26","106"
"25","55.6","241.2","116.8","220","1055","25","107"
"26","57.6","249.6","116.8","220","1055","25","108"
"27","60.1","260.3","117.0","219","1052","25","109"
"28","62.6","271.0","117.5","216","1042","25","109"
"29","65.1","281.9","116.7","220","1057","26","109"
"30","67.1","290.3","116.7","220","1057","26","109"
"31","69.6","301.2","117.1","218","1050","26","109"
"32","72.1","312.1","115.8","225","1075","26","109"
"33","74.1","320.6","115.8","225","1075","26","111"
"34","76.6","331.5","115.4","228","1083","27","111"
"35","78.6","340.0","115.4","228","1083","27","112"
"36","81.1","350.8","116.8","220","1055","26","113"
"37","83.6","361.6","116.5","221","1061","27","114"
"38","85.6","370.1","116.5","221","1061","27","115"
"39","88.1","380.9","117.0","219","1052","26","115"
"40","90.1","389.4","117.0","219","1052","26","116"
"41","92.6","400.1","117.5","216","1042","26","116"
"42","94.6","408.5","117.9","214","1034","27","117"
"43","97.1","419.2","118.3","211","1027","26","117"
"44","99.6","430.1","117.2","217","1048","26","117"
"45","101.6","438.5","117.2","217","1048","26","118"
"46","104.1","449.2","118.4","211","1025","26","118"
"47","106.1","457.6","118.4","211","1025","26","118"
"48","108.6","468.3","118.0","213","1033","26","119"
"49","111.1","479.0","117.9","214","1034","26","119"
"50","113.1","487.5","117.9","214","1034","26","119"
"51","115.6","498.5","115.9","225","1073","27","119"
"52","117.6","506.9","115.9","225","1073","27","119"
"53","120.1","517.9","116.1","224","1069","26","119"
"54","122.1","526.3","116.1","224","1069","26","120"
"55","124.6","537.1","117.1","218","1050","26","120"
"56","127.1","547.8","118.8","209","1018","26","120"
"57","129.1","556.2","118.8","209","1018","26","120"
"58","131.6","566.8","118.4","211","1025","25","121"
"59","133.6","575.2","118.9","208","1016","26","121"
"60","136.1","585.7","118.5","210","1023","26","122"
"61","138.6","596.4","119.2","207","1011","26","122"
"62","140.6","604.8","118.1","212","1031","26","122"
"63","143.1","615.7","117.4","216","1044","26","122"
"64","145.6","626.6","116.3","222","1065","26","122"
"65","147.6","635.1","116.3","222","1065","26","122"
"66","150.1","645.8","116.5","221","1061","26","122"
"67","152.6","656.6","116.9","219","1054","26","123"
"68","154.6","665.1","116.9","219","1054","26","123"
"69","157.1","675.7","116.8","220","1055","26","123"
"70","159.6","686.5","116.7","220","1057","26","124"
"71","161.6","695.1","116.7","220","1057","26","124"
"72","164.1","706.0","115.4","228","1083","26","124"
"73","166.1","714.5","116.6","221","1059","27","124"
"74","168.6","725.5","115.7","226","1077","27","124"
"75","171.1","736.2","117.9","214","1034","26","124"
"76","173.1","744.7","117.9","214","1034","26","124"
"77","175.6","755.3","117.0","219","1052","26","125"
"78","178.1","766.0","117.7","215","1038","25","125"
"79","180.6","776.7","117.9","214","1034","25","125"
"80","182.6","785.1","117.9","214","1034","25","125"
"81","185.1","795.9","117.0","219","1052","26","125"
"82","187.6","806.9","115.7","226","1077","26","125"
"83","189.6","815.4","115.7","226","1077","26","125"
"84","192.1","826.2","117.0","219","1052","26","125"
"85","194.1","834.5","117.0","219","1052","26","125"
"86","196.6","845.4","118.0","213","1033","25","125"
"87","199.1","856.3","115.9","225","1073","27","125"
"88","201.1","864.8","115.9","225","1073","27","125"
"89","203.6","875.7","116.5","221","1061","26","126"
"90","205.6","884.0","116.5","221","1061","26","126"
"91","208.1","894.8","118.2","212","1029","26","126"
"92","210.6","905.7","115.9","225","1073","26","126"
"93","212.6","914.1","115.9","225","1073","26","126"
"94","215.1","925.0","117.6","215","1040","26","126"
"95","217.1","933.7","116.0","224","1071","26","126"
"96","219.6","944.6","114.5","233","1102","27","126"
"97","222.1","955.3","118.3","211","1027","25","126"
"98","224.1","963.7","118.3","211","1027","25","126"
"99","226.6","974.6","117.1","218","1050","26","126"
"100","228.6","983.2","116.0","224","1071","26","127"
"101","231.1","994.0","115.6","227","1079","26","127"
"102","233.6","1004.7","117.8","214","1036","26","127"
"103","235.6","1013.1","117.8","214","1036","26","127"
"104","238.1","1024.0","115.8","225","1075","26","127"
"105","240.1","1032.5","115.8","225","1075","26","127"
"106","242.6","1043.4","116.7","220","1057","26","127"
"107","245.1","1054.2","116.8","220","1055","26","127"
"108","247.1","1062.8","116.8","220","1055","26","127"
"109","249.6","1073.7","116.0","224","1071","27","128"
"110","251.6","1082.3","116.0","224","1071","27","128"
"111","253.6","1090.8","115.4","228","1083","27","129"
"112","256.1","1101.7","116.1","224","1069","27","129"
"113","258.1","1110.3","116.3","222","1065","27","129"
"114","260.6","1121.2","115.5","227","1081","27","129"
"115","263.1","1132.1","116.5","221","1061","26","129"
"116","265.1","1140.7","116.5","221","1061","26","129"
"117","267.6","1151.5","116.6","221","1059","26","129"
"118","269.6","1159.9","116.6","221","1059","26","129"
"119","272.1","1170.6","117.1","218","1050","26","129"
"120","274.6","1181.5","116.8","220","1055","26","129"
"121","276.6","1189.9","116.8","220","1055","26","130"
"122","279.1","1200.8","117.0","219","1052","26","129"
"123","281.1","1209.3","116.1","224","1069","26","129"
"124","283.6","1220.2","115.9","225","1073","27","129"
"125","285.6","1228.9","116.0","224","1071","27","129"
"126","288.1","1239.8","114.9","231","1094","26","129"
"127","290.6","1250.7","116.5","221","1061","26","130"
"128","292.6","1259.2","116.5","221","1061","26","130"
"129","295.1","1270.1","115.7","226","1077","26","130"
"130","297.1","1278.6","115.7","226","1077","26","130"
"131","299.6","1289.6","115.6","227","1079","26","131"
"132","301.6","1298.3","115.8","225","1075","27","131"
"133","304.1","1309.2","114.9","231","1094","27","131"
"134","306.1","1317.6","116.3","222","1065","26","131"
"135","308.6","1328.3","117.5","216","1042","26","131"
"136","311.1","1338.9","118.3","211","1027","26","131"
"137","313.1","1347.2","118.3","211","1027","26","131"
"138","315.6","1357.9","119.4","206","1007","25","131"
"139","318.1","1368.8","116.0","224","1071","26","131"
"140","320.1","1377.3","116.0","224","1071","26","131"
"141","322.6","1388.0","117.0","219","1052","26","130"
"142","325.1","1398.6","117.5","216","1042","26","130"
"143","327.1","1406.9","117.5","216","1042","26","130"
"144","329.6","1417.8","118.5","210","1023","25","130"
"145","332.1","1428.4","119.0","208","1014","25","130"
"146","334.1","1436.7","119.0","208","1014","25","130"
"147","336.6","1447.7","117.8","214","1036","26","130"
"148","338.6","1456.2","116.0","224","1071","26","130"
"149","341.1","1467.0","115.9","225","1073","26","130"
"150","343.6","1477.8","116.9","219","1054","25","130"
"151","346.1","1488.6","116.4","222","1063","26","131"
"152","348.1","1496.8","116.4","222","1063","26","131"
"153","350.6","1507.5","118.6","210","1022","27","131"
"154","352.6","1515.9","118.6","210","1022","27","131"
"155","355.1","1526.4","118.5","210","1023","26","131"
"156","357.6","1536.9","119.6","205","1004","25","131"
"157","360.1","1547.4","119.9","203","998","25","131"
"158","362.1","1555.8","119.9","203","998","25","131"
"159","364.6","1566.5","117.8","214","1036","26","131"
"160","367.1","1577.1","118.1","212","1031","25","131"
"161","369.6","1587.6","119.8","204","1000","24","131"
"162","372.1","1598.1","120.2","202","993","25","131"
"163","374.1","1606.4","120.2","202","993","25","131"
"164","376.6","1617.3","117.5","216","1042","25","130"
"165","379.1","1628.0","117.4","216","1044","26","130"
"166","381.1","1636.2","117.4","216","1044","26","130"
"167","383.6","1646.6","120.0","203","997","25","130"
"168","386.1","1657.1","121.2","197","976","25","131"
"169","388.6","1667.9","116.7","220","1057","26","131"
"170","390.6","1676.2","116.7","220","1057","26","131"
