"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.0","3.5","144.2","117","701","0","64"
"2","3.0","12.3","144.2","117","701","0","64"
"3","5.0","22.0","113.4","240","1126","28","64"
"4","7.0","31.5","104.2","309","1364","30","66"
"5","9.0","41.1","104.6","306","1352","29","68"
"6","11.5","53.0","106.7","288","1291","28","80"
"7","13.5","62.3","106.7","288","1291","28","90"
"8","16.0","74.3","106.4","291","1300","27","95"
"9","18.0","83.6","106.4","291","1300","27","100"
"10","20.0","92.9","106.8","287","1288","28","103"
"11","22.0","102.3","106.5","290","1297","28","106"
"12","24.5","114.1","107.7","280","1264","27","107"
"13","26.5","123.3","107.7","280","1264","27","107"
"14","29.0","135.1","108.1","277","1253","27","108"
"15","31.0","144.3","108.1","277","1253","27","109"
"16","33.5","156.0","107.7","280","1264","27","109"
"17","35.5","165.1","107.7","280","1264","27","110"
"18","37.5","174.1","109.9","264","1207","29","112"
"19","40.0","185.8","109.2","269","1225","27","114"
"20","42.0","194.8","109.2","269","1225","27","116"
"21","44.0","203.8","110.3","261","1197","27","117"
"22","46.5","215.3","110.3","261","1197","27","117"
"23","48.5","224.5","110.0","263","1205","27","118"
"24","51.0","236.2","108.5","274","1243","27","118"
"25","53.0","245.4","108.5","274","1243","27","120"
"26","55.0","254.4","108.8","272","1235","27","120"
"27","57.5","265.9","110.6","259","1190","28","120"
"28","59.5","274.9","110.6","259","1190","28","121"
"29","61.5","283.9","110.6","259","1190","28","123"
"30","64.0","295.4","110.3","261","1197","27","124"
"31","66.0","304.4","110.6","259","1190","27","125"
"32","68.5","315.9","111.0","256","1180","27","126"
"33","70.5","324.8","111.0","256","1180","27","126"
"34","73.0","336.2","111.8","250","1161","27","126"
"35","75.0","345.1","111.8","250","1161","27","127"
"36","77.5","356.5","110.3","261","1197","27","128"
"37","79.5","365.5","110.3","261","1197","27","128"
"38","82.0","376.8","111.7","251","1164","26","128"
"39","84.0","385.7","111.7","251","1164","26","128"
"40","86.5","397.1","111.0","256","1180","27","129"
"41","88.5","406.1","111.0","256","1180","27","130"
"42","91.0","417.5","111.0","256","1180","26","130"
"43","93.0","426.5","111.0","256","1180","26","130"
"44","95.5","437.9","110.6","259","1190","26","131"
"45","98.0","449.1","112.0","249","1157","26","131"
"46","100.0","457.9","112.0","249","1157","26","130"
"47","102.5","469.2","112.4","246","1148","26","130"
"48","104.5","478.0","112.4","246","1148","26","130"
"49","107.0","489.2","112.8","244","1139","26","131"
"50","109.0","498.0","112.8","244","1139","26","131"
"51","111.5","509.4","112.0","249","1157","27","131"
"52","114.0","520.8","111.1","255","1178","26","131"
"53","116.0","529.6","111.1","255","1178","26","132"
"54","118.5","541.0","112.1","248","1155","27","132"
"55","120.5","549.8","112.1","248","1155","27","133"
"56","122.5","558.7","112.4","246","1148","27","134"
"57","125.0","570.0","111.7","251","1164","26","134"
"58","127.0","578.9","111.8","250","1161","27","134"
"59","129.5","590.2","111.4","253","1171","27","133"
"60","131.5","598.9","112.5","246","1146","26","135"
"61","134.0","610.2","113.1","242","1132","27","135"
"62","136.0","619.1","112.2","248","1152","27","136"
"63","138.5","630.4","111.9","250","1159","27","136"
"64","140.5","639.2","112.1","248","1155","27","136"
"65","143.0","650.5","112.5","246","1146","26","136"
"66","145.0","659.2","112.8","244","1139","27","136"
"67","147.5","670.5","113.2","241","1130","27","137"
"68","149.5","679.5","112.1","248","1155","27","136"
"69","152.0","691.0","110.9","257","1183","27","136"
"70","154.0","699.8","110.9","257","1183","27","136"
"71","156.5","711.1","111.1","255","1178","26","136"
"72","158.5","720.0","111.7","251","1164","26","137"
"73","161.0","731.3","111.9","250","1159","26","137"
"74","163.5","742.6","112.0","249","1157","26","137"
"75","165.5","751.4","112.0","249","1157","26","137"
"76","168.0","762.8","111.4","253","1171","27","137"
