"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"86","192.6","833.9","114.8","231","1096","26","127"
"87","194.6","842.5","114.8","231","1096","26","127"
"88","197.1","853.3","115.8","225","1075","26","127"
"89","199.6","864.3","115.0","230","1092","26","127"
"90","201.6","872.9","115.0","230","1092","26","127"
"91","204.1","883.8","115.9","225","1073","27","128"
"92","206.1","892.6","115.9","225","1073","27","128"
"93","208.6","903.6","114.6","233","1100","27","128"
"94","210.6","912.3","114.6","233","1100","27","128"
"95","212.6","921.0","114.7","232","1098","27","128"
"96","215.1","932.0","115.0","230","1092","28","128"
"97","217.1","940.8","115.0","230","1092","28","128"
"98","219.6","951.7","113.3","241","1128","27","128"
"99","222.1","962.6","116.0","224","1071","26","128"
"100","224.1","971.2","116.0","224","1071","26","128"
"101","226.1","979.9","115.9","225","1073","27","129"
"102","228.6","990.8","116.0","224","1071","27","129"
"103","230.6","999.3","116.0","224","1071","27","129"
"104","232.6","1007.9","116.2","223","1067","27","129"
"105","235.1","1019.0","114.4","234","1104","28","129"
"106","237.1","1027.8","114.4","234","1104","28","129"
"107","239.6","1039.0","113.7","238","1119","28","129"
"108","241.6","1047.5","113.7","238","1119","28","130"
"109","244.1","1058.3","117.1","218","1050","26","130"
"110","246.1","1066.6","117.1","218","1050","26","130"
"111","248.6","1077.3","118.2","212","1029","25","130"
"112","251.1","1088.0","118.1","212","1031","25","130"
"113","253.6","1098.8","117.5","216","1042","25","130"
"114","255.6","1107.3","117.5","216","1042","25","129"
"115","258.1","1118.2","115.5","227","1081","26","129"
"116","260.6","1129.0","116.5","221","1061","25","129"
"117","262.6","1137.5","116.5","221","1061","25","130"
"118","265.1","1148.4","115.9","225","1073","26","130"
"119","267.6","1159.2","116.9","219","1054","26","130"
"120","269.6","1167.6","116.9","219","1054","26","130"
"121","272.1","1178.4","116.9","219","1054","26","130"
"122","274.1","1186.7","117.3","217","1046","25","130"
"123","276.6","1197.6","117.5","216","1042","26","130"
"124","279.1","1208.7","115.0","230","1092","26","130"
"125","281.1","1217.3","115.0","230","1092","26","130"
"126","283.5","1228.1","114.9","231","1094","26","131"
"127","285.6","1236.6","116.5","221","1061","26","131"
"128","288.1","1247.4","116.9","219","1054","26","131"
"129","290.6","1258.2","116.9","219","1054","25","131"
"130","293.1","1269.1","116.4","222","1063","25","131"
"131","295.1","1277.5","116.4","222","1063","25","131"
"132","297.5","1288.3","116.1","224","1069","25","131"
"133","300.0","1299.1","117.1","218","1050","26","131"
"134","302.0","1307.6","117.1","218","1050","26","130"
"135","304.6","1318.5","116.5","221","1061","26","130"
"136","307.1","1329.2","117.5","216","1042","25","130"
"137","309.1","1337.7","117.5","216","1042","25","130"
"138","311.6","1348.6","115.8","225","1075","26","130"
"139","314.0","1359.4","116.5","221","1061","26","130"
"140","316.0","1367.8","116.5","221","1061","26","130"
"141","318.6","1378.7","116.9","219","1054","26","130"
"142","321.0","1389.3","118.5","210","1023","25","130"
"143","323.0","1397.7","118.5","210","1023","25","130"
"144","325.6","1408.6","116.2","223","1067","26","131"
"145","327.5","1417.1","116.2","223","1067","26","131"
"146","330.0","1428.0","115.2","229","1087","26","131"
"147","332.6","1439.0","115.8","225","1075","26","131"
"148","335.1","1449.7","116.9","219","1054","25","131"
"149","337.0","1458.1","116.9","219","1054","25","131"
"150","339.6","1468.8","117.5","216","1042","26","131"
"151","342.0","1479.6","117.2","217","1048","25","131"
"152","344.1","1488.0","117.2","217","1048","25","131"
"153","346.5","1498.8","117.0","219","1052","26","131"
"154","349.0","1509.9","114.7","232","1098","26","131"
"155","351.0","1518.5","114.7","232","1098","26","131"
"156","353.6","1529.5","115.6","227","1079","26","131"
"157","355.5","1538.0","115.6","227","1079","26","132"
"158","358.0","1549.1","115.0","230","1092","26","132"
"159","360.0","1557.7","114.6","233","1100","27","132"
"160","362.5","1568.5","115.3","228","1085","26","132"
"161","365.0","1579.3","117.1","218","1050","27","132"
"162","367.1","1587.8","117.1","218","1050","27","132"
"163","369.5","1598.3","119.3","206","1009","26","131"
"164","371.5","1606.4","119.3","206","1009","26","132"
"165","374.1","1617.0","121.9","193","964","26","132"
"166","376.5","1627.8","116.5","221","1061","26","132"
"167","378.5","1636.2","116.5","221","1061","26","132"
"168","381.0","1646.6","117.8","214","1036","25","132"
"169","383.5","1657.1","120.2","202","993","24","132"
"170","386.1","1667.7","120.1","202","995","25","132"
"171","388.5","1678.1","120.5","200","988","25","132"
"172","390.5","1686.3","120.5","200","988","25","131"
"173","393.0","1696.9","119.8","204","1000","25","131"
"174","395.6","1707.7","119.0","208","1014","25","131"
"175","397.5","1716.3","117.8","214","1036","26","131"
"176","400.0","1727.2","115.0","230","1092","27","131"
"177","402.1","1735.7","116.0","224","1071","26","131"
"178","404.5","1746.5","116.9","219","1054","27","131"
"179","407.0","1757.3","116.8","220","1055","26","132"
"180","409.0","1765.8","116.8","220","1055","26","132"
"181","411.5","1776.6","116.5","221","1061","26","132"
"182","413.5","1785.2","116.8","220","1055","26","132"
"183","416.0","1796.1","116.3","222","1065","27","132"
"184","418.1","1804.6","116.3","222","1065","27","132"
"185","420.5","1815.5","115.6","227","1079","26","132"
"186","423.0","1826.2","117.7","215","1038","26","132"
"187","425.0","1834.7","117.7","215","1038","26","133"
"188","427.6","1845.7","115.7","226","1077","26","133"
"189","429.5","1854.3","115.7","226","1077","26","133"
"190","432.0","1865.3","115.1","230","1089","27","134"
"191","434.0","1873.9","114.7","232","1098","26","134"
"192","436.5","1884.8","115.2","229","1087","27","135"
"193","439.0","1895.6","116.5","221","1061","26","135"
"194","441.0","1904.1","116.5","221","1061","26","135"
"195","443.5","1915.2","114.3","234","1106","27","135"
"196","445.5","1923.9","114.3","234","1106","27","135"
"197","448.0","1934.9","114.8","231","1096","26","135"
"198","450.0","1943.6","114.8","231","1096","26","135"
"199","452.5","1954.5","113.8","237","1117","26","135"
"200","455.0","1965.1","119.7","204","1002","25","135"
"201","457.0","1973.5","119.7","204","1002","25","135"
"202","459.5","1984.2","117.6","215","1040","27","135"
"203","461.5","1992.6","117.6","215","1040","27","135"
"204","464.0","2003.1","118.4","211","1025","26","135"
"205","466.3","2024.1","120.9","198","981","26","90"
"206","468.8","2030.5","262.2","19","366","26","89"
"207","471.3","2039.8","185.4","55","489","26","89"
"208","473.8","2050.0","124.7","180","921","26","90"
"209","475.8","2058.2","124.7","180","921","26","91"
"210","478.3","2069.0","117.8","214","1036","26","94"
"211","480.3","2077.6","117.8","214","1036","26","96"
"212","482.3","2086.2","115.4","228","1083","26","97"
"213","0.6","2.8","110.5","259","1192","0","99"
"214","2.6","11.6","110.5","259","1192","0","100"
"215","5.1","22.7","114.8","231","1096","27","102"
"216","7.1","31.4","114.8","231","1096","27","104"
"217","9.1","40.2","114.3","234","1106","27","105"
"218","11.6","51.4","113.6","239","1121","27","107"
"219","13.6","60.2","113.6","239","1121","27","108"
"220","16.1","71.5","112.5","246","1146","27","109"
"221","18.1","80.2","112.5","246","1146","27","110"
"222","20.6","91.3","113.8","237","1117","26","112"
"223","22.6","99.9","113.8","237","1117","26","113"
"224","25.1","110.9","115.2","229","1087","26","113"
"225","27.1","119.5","115.2","229","1087","26","114"
"226","29.6","130.5","114.8","231","1096","26","115"
"227","32.1","141.5","115.3","228","1085","26","115"
"228","34.1","150.0","115.3","228","1085","26","116"
"229","36.6","160.9","115.8","225","1075","26","117"
"230","39.1","171.9","114.7","232","1098","25","118"
"231","41.1","180.4","114.7","232","1098","25","119"
"232","43.6","191.3","115.6","227","1079","26","119"
"233","46.1","202.1","116.7","220","1057","26","120"
"234","48.1","210.6","116.7","220","1057","26","121"
"235","50.6","221.5","116.8","220","1055","26","121"
"236","53.1","232.4","115.7","226","1077","26","122"
"237","55.1","240.9","115.7","226","1077","26","123"
"238","57.6","251.7","117.6","215","1040","26","123"
"239","59.6","260.2","117.6","215","1040","26","124"
"240","62.1","271.1","115.7","226","1077","26","124"
"241","64.6","281.9","115.8","225","1075","26","124"
"242","67.1","292.7","116.9","219","1054","25","124"
"243","69.1","301.2","116.9","219","1054","25","125"
"244","71.6","312.0","116.2","223","1067","26","125"
"245","74.1","323.0","116.0","224","1071","26","126"
"246","76.1","331.5","116.0","224","1071","26","126"
"247","78.6","342.4","115.8","225","1075","26","127"
"248","81.1","353.4","115.7","226","1077","26","127"
"249","83.1","361.9","115.7","226","1077","26","127"
"250","85.6","372.9","114.9","231","1094","26","128"
"251","87.6","381.5","115.6","227","1079","26","128"
"252","90.1","392.3","115.3","228","1085","26","128"
"253","92.6","403.2","116.4","222","1063","26","128"
"254","95.1","414.2","115.1","230","1089","26","128"
"255","97.1","422.6","115.1","230","1089","26","128"
"256","99.6","433.5","116.8","220","1055","26","129"
"257","101.6","442.0","117.3","217","1046","26","129"
"258","104.1","453.0","115.6","227","1079","26","129"
"259","106.6","464.0","115.2","229","1087","26","130"
"260","108.6","472.5","115.2","229","1087","26","130"
"261","111.1","483.5","115.5","227","1081","26","130"
"262","113.6","494.5","115.2","229","1087","26","131"
"263","115.6","503.1","115.2","229","1087","26","131"
"264","118.1","514.0","114.4","234","1104","26","131"
"265","120.1","522.6","116.1","224","1069","26","132"
"266","122.6","533.4","116.5","221","1061","26","132"
"267","125.1","544.2","117.2","217","1048","26","132"
"268","127.1","552.5","117.2","217","1048","26","132"
"269","129.6","563.3","117.7","215","1038","26","132"
"270","132.1","574.2","116.1","224","1069","26","133"
"271","134.1","582.7","116.1","224","1069","26","133"
"272","136.6","593.6","116.5","221","1061","26","133"
"273","138.6","602.1","116.5","221","1061","26","132"
"274","141.1","613.0","115.5","227","1081","26","132"
"275","143.6","623.8","117.7","215","1038","25","132"
"276","145.6","632.2","117.7","215","1038","25","132"
"277","148.1","642.9","117.7","215","1038","26","133"
"278","150.6","653.8","116.5","221","1061","26","133"
"279","152.6","662.3","116.5","221","1061","26","133"
"280","155.1","673.0","116.5","221","1061","25","134"
"281","157.6","683.8","117.3","217","1046","26","133"
"282","159.6","692.2","117.3","217","1046","26","133"
"283","162.1","702.9","118.1","212","1031","26","133"
"284","164.6","713.7","116.6","221","1059","25","133"
"285","166.6","722.3","116.6","221","1059","25","132"
"286","169.1","733.1","115.4","228","1083","26","132"
"287","171.6","744.0","116.5","221","1061","26","132"
"288","173.6","752.4","116.5","221","1061","26","132"
"289","176.1","763.3","116.3","222","1065","26","132"
"290","178.6","774.1","117.2","217","1048","26","133"
"291","180.6","782.5","117.2","217","1048","26","133"
"292","183.1","793.4","116.9","219","1054","26","134"
"293","185.6","804.4","115.8","225","1075","26","134"
"294","187.6","812.9","115.8","225","1075","26","135"
"295","190.1","823.9","115.0","230","1092","26","135"
"296","192.1","832.4","115.0","230","1092","26","135"
"297","194.6","843.4","116.0","224","1071","26","135"
"298","197.1","854.4","114.9","231","1094","26","135"
"299","199.1","862.9","114.9","231","1094","26","135"
"300","201.6","873.7","116.7","220","1057","26","135"
"301","203.6","882.2","116.7","220","1057","26","135"
"302","206.1","893.1","116.9","219","1054","26","135"
"303","208.6","904.0","115.8","225","1075","26","135"
"304","210.6","912.5","115.8","225","1075","26","136"
"305","213.1","923.3","116.5","221","1061","25","136"
"306","215.6","934.4","115.3","228","1085","26","136"
"307","217.6","942.8","115.3","228","1085","26","136"
"308","220.1","953.6","116.6","221","1059","26","136"
"309","222.6","964.4","116.4","222","1063","25","136"
"310","225.1","975.3","116.7","220","1057","25","135"
"311","227.1","983.7","116.7","220","1057","25","135"
"312","229.6","994.6","115.9","225","1073","25","136"
"313","232.1","1005.5","116.5","221","1061","25","136"
"314","234.1","1014.0","116.5","221","1061","25","136"
"315","236.6","1024.7","116.0","224","1071","26","136"
"316","239.1","1035.5","117.0","219","1052","26","136"
"317","241.0","1044.0","117.0","219","1052","26","137"
"318","243.6","1054.8","116.4","222","1063","26","137"
"319","246.1","1065.6","116.8","220","1055","26","136"
"320","248.1","1074.0","116.8","220","1055","26","137"
"321","250.6","1084.9","116.7","220","1057","26","137"
"322","253.1","1095.8","116.3","222","1065","26","137"
"323","255.1","1104.3","116.3","222","1065","26","138"
"324","257.6","1115.0","116.7","220","1057","26","138"
"325","260.1","1125.7","118.7","209","1020","26","138"
"326","262.5","1136.3","118.8","209","1018","25","138"
"327","264.5","1144.7","118.8","209","1018","25","137"
"328","267.1","1155.4","116.8","220","1055","26","137"
"329","269.5","1166.2","117.5","216","1042","25","136"
"330","271.6","1174.6","117.5","216","1042","25","136"
"331","274.1","1185.4","117.4","216","1044","25","137"
"332","276.6","1196.3","116.5","221","1061","26","137"
"333","278.6","1204.7","116.5","221","1061","26","137"
"334","281.0","1215.4","117.5","216","1042","25","137"
"335","283.5","1226.2","116.7","220","1057","25","137"
"336","286.1","1237.0","117.0","219","1052","25","137"
"337","288.0","1245.5","117.0","219","1052","25","137"
"338","290.6","1256.4","115.8","225","1075","25","137"
"339","293.1","1267.4","115.5","227","1081","26","137"
"340","295.1","1275.8","115.5","227","1081","26","137"
"341","297.5","1286.7","117.2","217","1048","26","137"
"342","299.5","1295.3","115.9","225","1073","26","137"
"343","302.1","1306.5","114.3","234","1106","26","138"
"344","304.6","1317.3","117.0","219","1052","26","137"
"345","306.6","1325.6","117.0","219","1052","26","137"
"346","309.1","1336.4","118.3","211","1027","25","137"
"347","311.6","1347.2","117.2","217","1048","26","137"
"348","313.6","1355.7","117.2","217","1048","26","137"
"349","316.1","1366.7","115.9","225","1073","26","137"
"350","318.0","1375.2","115.9","225","1073","26","138"
"351","320.6","1386.0","115.4","228","1083","26","138"
"352","323.1","1396.8","117.0","219","1052","26","138"
"353","325.0","1405.3","117.0","219","1052","26","138"
"354","327.5","1416.1","116.8","220","1055","26","138"
"355","330.1","1427.0","116.0","224","1071","27","138"
"356","332.0","1435.4","116.0","224","1071","27","138"
"357","334.5","1446.3","116.1","224","1069","26","138"
"358","337.1","1457.2","117.0","219","1052","25","138"
"359","339.0","1465.6","117.0","219","1052","25","138"
"360","341.5","1476.3","116.6","221","1059","26","139"
"361","344.0","1487.1","117.5","216","1042","25","139"
"362","346.5","1497.8","117.7","215","1038","26","139"
"363","348.5","1506.1","117.7","215","1038","26","139"
"364","351.0","1516.7","119.0","208","1014","26","139"
"365","353.5","1527.5","116.5","221","1061","25","139"
"366","355.5","1535.9","116.5","221","1061","25","139"
"367","358.1","1546.6","117.5","216","1042","25","139"
"368","360.5","1557.5","116.2","223","1067","26","139"
"369","363.0","1568.2","117.4","216","1044","25","139"
"370","365.0","1576.5","117.4","216","1044","25","139"
"371","367.5","1587.3","117.6","215","1040","26","139"
"372","369.5","1595.8","117.6","215","1040","26","139"
"373","372.0","1606.7","115.8","225","1075","26","139"
"374","374.1","1615.2","115.8","225","1075","26","139"
"375","376.5","1626.1","116.6","221","1059","26","139"
"376","379.0","1637.1","115.3","228","1085","26","139"
"377","381.0","1645.6","115.3","228","1085","26","139"
"378","383.5","1656.5","115.9","225","1073","26","139"
"379","385.5","1665.0","116.6","221","1059","26","139"
"380","388.0","1675.8","116.3","222","1065","26","139"
"381","390.5","1686.7","117.4","216","1044","26","139"
"382","392.5","1695.1","117.4","216","1044","26","139"
"383","395.0","1705.9","117.5","216","1042","26","139"
"384","397.0","1714.2","117.5","216","1042","26","139"
"385","399.5","1725.2","117.7","215","1038","26","139"
"386","402.0","1736.1","116.6","221","1059","26","139"
"387","404.0","1744.5","116.6","221","1059","26","139"
"388","406.5","1755.3","116.4","222","1063","25","139"
"389","409.0","1766.1","117.0","219","1052","25","139"
"390","411.5","1776.8","118.2","212","1029","25","139"
"391","414.0","1787.5","117.9","214","1034","25","139"
"392","416.0","1795.7","117.9","214","1034","25","139"
"393","418.5","1806.5","118.2","212","1029","25","138"
"394","420.5","1815.1","117.8","214","1036","26","138"
"395","423.0","1826.0","114.8","231","1096","27","138"
"396","425.5","1836.8","116.0","224","1071","25","138"
"397","428.0","1847.5","118.1","212","1031","25","138"
"398","430.0","1855.8","118.1","212","1031","25","138"
"399","432.5","1866.9","117.8","214","1036","26","139"
"400","435.0","1877.9","114.4","234","1104","27","139"
"401","437.0","1886.5","114.4","234","1104","27","139"
"402","439.0","1895.0","116.0","224","1071","27","139"
"403","441.5","1905.7","117.3","217","1046","27","139"
"404","444.0","1916.9","113.1","242","1132","26","139"
"405","446.0","1925.4","113.1","242","1132","26","139"
"406","448.5","1936.2","117.3","217","1046","26","139"
"407","450.5","1944.6","117.3","217","1046","26","139"
"408","453.0","1955.8","113.9","237","1115","27","139"
"409","455.0","1964.3","113.9","237","1115","27","139"
"410","457.5","1975.0","116.2","223","1067","26","139"
"411","460.0","1985.9","116.4","222","1063","26","139"
"412","462.0","1994.3","116.4","222","1063","26","140"
"413","464.5","2005.1","117.1","218","1050","26","140"
"414","466.7","2027.3","117.8","214","1036","26","100"
"415","469.2","2032.8","302.2","13","343","26","95"
"416","471.7","2039.3","226.5","30","403","26","93"
"417","474.7","2048.1","172.9","68","533","26","94"
"418","476.7","2054.7","172.9","68","533","26","97"
"419","479.2","2064.2","132.6","150","816","26","99"
"420","481.2","2072.1","132.6","150","816","26","99"
"421","483.7","2082.7","125.0","179","916","26","99"
"422","485.7","2091.1","119.5","205","1005","26","100"
"423","488.2","2101.9","117.9","214","1034","26","102"
"424","490.2","2110.4","117.8","214","1036","26","103"
"425","0.6","3.0","109.8","264","1209","0","105"
"426","2.6","11.8","109.8","264","1209","0","106"
"427","5.1","22.8","115.5","227","1081","26","107"
"428","7.1","31.2","115.5","227","1081","26","108"
"429","9.6","41.9","117.4","216","1044","27","110"
"430","11.6","50.4","118.4","211","1025","27","111"
"431","14.1","61.4","116.8","220","1055","26","112"
"432","16.1","69.9","115.2","229","1087","27","113"
"433","18.6","80.6","116.6","221","1059","26","114"
"434","21.1","91.4","117.5","216","1042","26","116"
"435","23.1","99.7","117.5","216","1042","26","117"
"436","25.6","110.6","117.8","214","1036","25","117"
"437","28.1","121.4","117.7","215","1038","26","118"
"438","30.1","129.7","117.7","215","1038","26","118"
"439","32.6","140.8","117.1","218","1050","26","119"
"440","34.6","149.5","113.9","237","1115","26","119"
"441","37.1","160.5","114.2","235","1108","27","120"
"442","39.6","171.4","116.3","222","1065","26","121"
"443","41.6","180.0","116.3","222","1065","26","122"
"444","44.1","190.9","115.3","228","1085","26","123"
"445","46.6","201.9","115.8","225","1075","26","123"
"446","48.6","210.3","115.8","225","1075","26","124"
"447","51.1","221.2","116.4","222","1063","25","124"
"448","53.6","231.9","117.9","214","1034","25","125"
"449","55.6","240.3","117.9","214","1034","25","126"
"450","58.1","250.9","117.5","216","1042","26","126"
"451","60.6","261.8","116.6","221","1059","26","127"
"452","62.6","270.5","116.6","221","1059","26","128"
"453","65.1","281.2","114.6","233","1100","26","128"
"454","67.6","291.9","117.6","215","1040","25","128"
"455","69.6","300.4","117.6","215","1040","25","128"
"456","72.1","311.2","116.5","221","1061","25","128"
"457","74.6","322.1","116.4","222","1063","25","129"
"458","77.1","333.1","115.1","230","1089","25","129"
"459","79.6","344.0","115.6","227","1079","25","130"
"460","81.6","352.4","115.6","227","1079","25","131"
"461","84.1","363.3","115.9","225","1073","25","131"
"462","86.6","374.1","116.6","221","1059","25","132"
"463","89.1","384.8","117.9","214","1034","25","132"
"464","91.1","393.1","117.9","214","1034","25","132"
"465","93.6","403.7","118.4","211","1025","25","132"
"466","96.1","414.3","119.2","207","1011","25","132"
"467","98.6","425.0","117.9","214","1034","25","132"
"468","100.6","433.3","117.9","214","1034","25","132"
"469","103.1","444.2","117.3","217","1046","25","133"
"470","105.6","455.0","116.5","221","1061","25","133"
"471","107.6","463.5","116.5","221","1061","25","133"
"472","110.1","474.2","115.9","225","1073","26","133"
"473","112.6","484.9","117.6","215","1040","25","134"
"474","115.1","495.9","115.9","225","1073","26","134"
"475","117.1","504.4","115.9","225","1073","26","134"
"476","119.6","515.2","115.6","227","1079","26","134"
"477","122.1","526.3","114.3","234","1106","26","135"
"478","124.6","537.2","115.8","225","1075","25","135"
"479","126.6","545.6","115.8","225","1075","25","135"
"480","129.1","556.4","117.0","219","1052","25","135"
"481","131.6","567.1","118.0","213","1033","25","135"
"482","133.6","575.5","118.0","213","1033","25","135"
"483","136.1","586.4","116.4","222","1063","26","135"
"484","138.6","597.3","115.4","228","1083","25","135"
"485","141.1","608.2","116.2","223","1067","26","136"
"486","143.1","616.7","116.2","223","1067","26","136"
"487","145.6","627.5","116.8","220","1055","26","136"
"488","147.6","635.9","116.8","220","1055","26","137"
"489","150.1","646.7","117.6","215","1040","26","137"
"490","152.6","657.7","115.7","226","1077","25","137"
"491","154.6","666.1","115.7","226","1077","25","137"
"492","157.1","676.9","117.0","219","1052","25","137"
"493","159.6","687.6","116.7","220","1057","25","137"
"494","162.1","698.4","117.6","215","1040","25","138"
"495","164.6","709.2","116.5","221","1061","25","138"
"496","166.6","717.6","116.5","221","1061","25","138"
"497","169.1","728.3","116.7","220","1057","25","138"
"498","171.6","739.0","117.6","215","1040","25","138"
"499","174.1","749.9","116.1","224","1069","25","138"
"500","176.6","760.6","117.1","218","1050","24","138"
"501","178.6","768.9","117.1","218","1050","24","138"
"502","181.1","779.6","117.9","214","1034","25","138"
"503","183.6","790.3","117.6","215","1040","25","138"
"504","186.1","801.2","116.4","222","1063","26","138"
"505","188.1","809.9","116.4","222","1063","26","137"
"506","190.6","821.0","113.3","241","1128","26","137"
"507","193.1","831.9","115.2","229","1087","25","137"
"508","195.6","842.8","115.7","226","1077","25","138"
"509","197.6","851.3","115.7","226","1077","25","138"
"510","200.1","861.9","116.4","222","1063","25","138"
"511","202.6","872.5","119.1","207","1013","26","138"
"512","204.6","880.7","119.1","207","1013","26","139"
"513","207.1","891.5","119.0","208","1014","26","139"
"514","209.6","902.1","118.6","210","1022","25","139"
"515","211.5","910.6","118.6","210","1022","25","139"
"516","214.0","921.4","115.3","228","1085","26","139"
"517","216.6","932.2","115.9","225","1073","25","139"
"518","219.1","943.0","117.4","216","1044","25","139"
"519","221.6","953.8","116.5","221","1061","25","139"
"520","224.1","964.6","116.7","220","1057","25","139"
"521","226.6","975.3","117.1","218","1050","25","139"
"522","228.6","983.7","117.1","218","1050","25","139"
"523","231.1","994.6","117.3","217","1046","25","139"
"524","233.6","1005.4","117.1","218","1050","25","139"
"525","235.6","1013.8","117.1","218","1050","25","139"
"526","238.1","1024.5","117.2","217","1048","26","139"
"527","240.5","1035.3","116.6","221","1059","25","139"
"528","243.0","1046.2","116.3","222","1065","25","139"
"529","245.6","1056.9","118.1","212","1031","25","139"
"530","247.5","1065.4","118.1","212","1031","25","139"
"531","250.1","1076.2","115.8","225","1075","26","140"
"532","252.5","1086.7","117.3","217","1046","25","140"
"533","255.0","1097.4","118.8","209","1018","25","140"
"534","257.6","1108.3","117.7","215","1038","25","140"
"535","260.1","1119.1","116.1","224","1069","25","140"
"536","262.0","1127.6","116.1","224","1069","25","140"
"537","264.6","1138.5","115.6","227","1079","25","140"
"538","267.0","1149.3","117.5","216","1042","26","140"
"539","269.6","1160.1","116.7","220","1057","25","140"
"540","271.6","1168.6","116.7","220","1057","25","140"
"541","274.1","1179.8","115.7","226","1077","26","140"
"542","276.0","1188.4","113.6","239","1121","26","140"
"543","278.5","1199.4","113.9","237","1115","26","140"
"544","281.0","1210.3","116.5","221","1061","26","140"
"545","283.1","1218.8","116.5","221","1061","26","140"
"546","285.6","1229.6","116.7","220","1057","26","140"
