"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","3.2","13.4","115.6","227","1079","28","66"
"2","5.2","22.2","115.6","227","1079","28","66"
"3","7.7","33.3","113.2","241","1130","27","66"
"4","9.7","41.9","113.2","241","1130","27","68"
"5","11.7","50.6","115.0","230","1092","27","73"
"6","14.2","61.7","114.3","234","1106","27","79"
"7","16.2","70.4","114.3","234","1106","26","84"
"8","18.7","81.5","113.8","237","1117","27","90"
"9","21.2","92.5","114.7","232","1098","26","93"
"10","23.2","101.1","114.7","232","1098","26","95"
"11","25.7","112.0","115.2","229","1087","26","95"
"12","28.2","123.0","114.3","234","1106","26","95"
"13","30.2","131.6","114.3","234","1106","26","95"
"14","32.7","142.4","115.6","227","1079","26","95"
"15","34.7","150.9","116.7","220","1057","26","96"
"16","37.2","161.9","116.0","224","1071","26","97"
"17","39.2","170.5","115.3","228","1085","27","99"
"18","41.7","181.4","115.3","228","1085","26","101"
"19","44.2","192.4","115.7","226","1077","26","103"
"20","46.2","201.0","115.7","226","1077","26","104"
"21","48.7","211.9","116.2","223","1067","27","106"
"22","50.7","220.4","116.2","223","1067","27","107"
"23","53.2","231.3","117.1","218","1050","26","108"
"24","55.2","239.8","115.9","225","1073","27","109"
"25","57.7","250.6","115.2","229","1087","26","110"
"26","59.7","259.2","117.5","216","1042","27","111"
"27","62.2","270.1","116.4","222","1063","27","111"
"28","64.2","278.7","115.5","227","1081","27","111"
"29","66.7","289.6","116.6","221","1059","27","112"
"30","68.7","298.0","116.6","221","1059","27","113"
"31","70.7","306.7","116.8","220","1055","28","113"
"32","73.2","317.7","115.9","225","1073","28","113"
"33","75.2","326.2","115.9","225","1073","28","114"
"34","77.7","337.2","116.0","224","1071","27","115"
"35","79.7","345.6","116.0","224","1071","27","116"
"36","82.2","356.5","116.7","220","1057","27","116"
"37","84.2","364.9","116.7","220","1057","27","117"
"38","86.7","375.9","116.7","220","1057","27","118"
"39","88.7","384.4","116.7","220","1057","27","118"
"40","90.7","393.0","116.1","224","1069","27","118"
"41","93.2","404.0","114.8","231","1096","27","119"
"42","95.2","412.6","115.6","227","1079","27","119"
"43","97.7","423.3","118.2","212","1029","27","120"
"44","99.7","431.7","118.2","212","1029","27","120"
"45","102.2","442.7","116.1","224","1069","28","120"
"46","104.2","451.3","116.1","224","1069","28","120"
"47","106.2","459.8","115.6","227","1079","28","121"
"48","108.7","470.7","116.8","220","1055","27","121"
"49","110.7","479.2","116.8","220","1055","27","121"
"50","112.7","487.7","116.6","221","1059","28","121"
"51","115.2","498.5","117.9","214","1034","27","121"
"52","117.2","507.1","116.9","219","1054","27","121"
"53","119.7","518.0","116.2","223","1067","27","122"
"54","121.7","526.4","116.2","223","1067","27","122"
"55","124.2","537.1","118.4","211","1025","26","122"
"56","126.2","545.7","118.1","212","1031","26","122"
"57","128.7","556.7","115.6","227","1079","27","122"
"58","131.2","567.5","116.8","220","1055","26","122"
"59","133.2","575.9","116.8","220","1055","26","123"
"60","135.7","586.9","115.2","229","1087","27","123"
"61","137.7","595.5","115.2","229","1087","27","123"
"62","140.2","606.7","113.5","239","1123","27","123"
"63","142.2","615.4","113.5","239","1123","27","124"
"64","144.7","626.1","114.4","234","1104","26","124"
"65","147.2","636.8","119.0","208","1014","26","124"
"66","149.2","645.2","119.0","208","1014","26","124"
"67","151.7","656.0","116.5","221","1061","26","124"
"68","153.7","664.4","116.5","221","1061","26","125"
"69","156.2","675.1","117.6","215","1040","26","124"
"70","158.7","685.9","116.7","220","1057","26","124"
"71","160.7","694.4","116.7","220","1057","26","124"
"72","163.2","705.4","114.9","231","1094","26","124"
"73","165.7","716.2","117.6","215","1040","25","124"
"74","167.7","724.8","117.6","215","1040","25","125"
"75","170.2","735.9","113.7","238","1119","26","125"
"76","172.2","744.5","113.7","238","1119","26","125"
"77","174.7","755.4","116.6","221","1059","26","127"
"78","176.7","763.9","116.6","221","1059","26","127"
"79","179.2","774.7","116.5","221","1061","26","126"
"80","181.2","783.2","116.5","221","1061","26","126"
"81","183.7","794.3","115.1","230","1089","28","126"
"82","185.7","802.8","115.1","230","1089","28","125"
"83","188.2","813.9","115.5","227","1081","26","125"
"84","190.2","822.5","114.5","233","1102","27","125"
"85","192.7","833.4","115.2","229","1087","26","125"
"86","194.7","842.0","116.3","222","1065","26","125"
"87","197.2","853.0","115.3","228","1085","27","126"
