"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.0","3.5","141.6","123","724","0","70"
"2","3.0","12.3","141.6","123","724","0","70"
"3","5.0","21.5","113.9","237","1115","29","70"
"4","7.5","33.0","110.6","259","1190","27","70"
"5","9.5","41.8","110.6","259","1190","27","70"
"6","11.5","50.5","112.5","246","1146","28","70"
"7","14.0","61.6","115.0","230","1092","28","70"
"8","16.0","70.2","115.0","230","1092","28","72"
"9","18.5","81.1","116.3","222","1065","27","74"
"10","20.5","89.5","116.3","222","1065","27","74"
"11","23.0","100.1","117.5","216","1042","25","83"
"12","25.5","110.8","118.5","210","1023","26","97"
"13","27.5","119.2","118.2","212","1029","25","98"
"14","30.0","130.2","117.4","216","1044","26","98"
"15","32.5","141.0","116.9","219","1054","26","98"
"16","34.5","149.4","116.9","219","1054","26","99"
"17","37.0","160.1","118.3","211","1027","26","102"
"18","39.0","168.6","117.7","215","1038","26","103"
"19","41.5","179.5","116.8","220","1055","26","105"
"20","44.0","190.3","116.9","219","1054","26","105"
"21","46.0","198.7","116.9","219","1054","26","106"
"22","48.5","209.6","117.2","217","1048","26","107"
"23","51.0","220.5","115.9","225","1073","26","108"
"24","53.0","228.9","115.9","225","1073","26","109"
"25","55.5","239.7","116.5","221","1061","26","110"
"26","58.0","250.6","116.7","220","1057","26","110"
"27","60.0","259.1","116.7","220","1057","26","111"
"28","62.5","269.9","116.4","222","1063","26","111"
"29","64.5","278.3","116.4","222","1063","26","112"
"30","67.0","289.1","117.8","214","1036","26","113"
"31","69.5","300.0","115.8","225","1075","26","114"
"32","71.5","308.5","115.8","225","1075","26","115"
"33","74.0","319.6","115.0","230","1092","26","115"
"34","76.5","330.7","115.2","229","1087","26","116"
"35","78.5","339.1","115.2","229","1087","26","117"
"36","81.0","350.0","116.6","221","1059","26","117"
"37","83.5","360.8","116.3","222","1065","26","118"
"38","85.5","369.3","116.3","222","1065","26","118"
"39","88.0","380.2","116.4","222","1063","26","119"
"40","90.5","391.0","116.9","219","1054","26","120"
"41","92.5","399.5","116.9","219","1054","26","120"
"42","95.0","410.3","116.6","221","1059","26","120"
"43","97.5","421.1","117.0","219","1052","26","121"
"44","99.5","429.6","117.0","219","1052","26","121"
"45","102.0","440.6","115.2","229","1087","27","122"
"46","104.0","449.2","115.2","229","1087","27","122"
"47","106.5","460.3","114.4","234","1104","26","123"
"48","109.0","471.4","114.7","232","1098","26","124"
"49","111.0","479.9","114.7","232","1098","26","124"
"50","113.5","490.9","115.6","227","1079","26","124"
"51","115.5","499.3","116.1","224","1069","26","124"
"52","118.0","510.0","116.8","220","1055","26","125"
"53","120.5","520.8","116.9","219","1054","27","126"
"54","122.5","529.4","116.9","219","1054","27","126"
"55","125.0","540.3","115.8","225","1075","26","126"
"56","127.0","548.8","115.8","225","1075","26","126"
"57","129.5","559.7","116.5","221","1061","27","126"
"58","131.5","568.2","116.5","221","1061","27","126"
"59","134.0","579.0","116.8","220","1055","27","126"
"60","136.5","589.8","117.5","216","1042","26","127"
"61","138.5","598.4","117.5","216","1042","26","127"
"62","141.0","609.5","114.0","236","1113","26","127"
"63","143.0","618.1","114.0","236","1113","26","127"
"64","145.5","629.1","115.5","227","1081","26","127"
"65","147.5","637.7","115.5","227","1081","26","127"
"66","149.9","648.6","115.6","227","1079","27","127"
"67","152.0","657.2","115.6","227","1079","27","128"
"68","154.5","668.3","113.9","237","1115","27","128"
"69","156.5","677.0","113.9","237","1115","27","129"
"70","159.0","688.1","114.8","231","1096","27","129"
"71","161.0","696.7","114.8","231","1096","27","130"
"72","163.5","707.7","115.4","228","1083","27","130"
"73","165.5","716.2","115.4","228","1083","27","131"
"74","168.0","727.1","116.8","220","1055","26","131"
"75","170.0","735.4","116.8","220","1055","26","131"
"76","172.5","746.3","115.7","226","1077","27","131"
"77","174.5","754.8","115.7","226","1077","27","131"
"78","177.0","765.8","116.4","222","1063","27","131"
"79","179.0","774.3","116.4","222","1063","27","130"
"80","181.5","785.5","113.7","238","1119","27","130"
"81","183.5","794.3","113.7","238","1119","27","130"
"82","186.0","805.3","114.8","231","1096","27","130"
"83","188.0","813.9","114.8","231","1096","27","130"
"84","190.4","824.7","116.5","221","1061","27","130"
"85","192.5","833.3","116.5","221","1061","27","130"
"86","195.0","844.5","113.9","237","1115","26","130"
"87","197.0","853.1","113.9","237","1115","26","131"
"88","199.5","863.9","115.2","229","1087","26","131"
"89","202.0","874.8","117.0","219","1052","27","131"
"90","204.0","883.3","117.0","219","1052","27","131"
"91","206.5","894.4","115.5","227","1081","27","131"
"92","208.4","903.0","115.5","227","1081","27","131"
"93","210.9","914.0","115.6","227","1079","26","131"
"94","212.9","922.3","115.6","227","1079","26","131"
"95","215.5","932.9","118.2","212","1029","26","131"
"96","217.5","941.5","119.3","206","1009","26","131"
"97","219.9","952.3","115.8","225","1075","26","132"
"98","222.4","963.2","115.7","226","1077","26","132"
"99","224.4","971.8","115.7","226","1077","26","132"
"100","227.0","982.9","115.4","228","1083","26","131"
"101","229.5","993.8","115.6","227","1079","26","131"
"102","231.5","1002.3","115.6","227","1079","26","131"
"103","233.9","1013.4","114.0","236","1113","26","131"
"104","235.9","1021.9","114.0","236","1113","26","131"
"105","238.5","1032.7","115.5","227","1081","26","132"
"106","240.4","1041.1","117.6","215","1040","26","132"
"107","243.0","1051.7","118.4","211","1025","26","132"
"108","245.5","1062.6","116.8","220","1055","27","132"
"109","247.4","1071.2","116.8","220","1055","27","132"
"110","249.9","1082.1","114.3","234","1106","27","132"
"111","251.9","1090.5","116.2","223","1067","26","132"
"112","254.4","1101.0","117.7","215","1038","26","132"
"113","256.4","1109.4","121.1","197","978","26","132"
"114","259.0","1120.6","113.2","241","1130","27","132"
"115","261.0","1129.2","113.2","241","1130","27","132"
