"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.7","11.2","141.0","125","729","0","65"
"2","5.2","23.1","106.6","289","1294","28","65"
"3","7.2","32.3","106.6","289","1294","28","65"
"4","9.2","41.1","108.4","275","1245","28","65"
"5","11.7","52.2","114.7","232","1098","28","65"
"6","13.7","60.8","114.7","232","1098","28","65"
"7","15.7","69.7","114.9","231","1094","27","65"
"8","18.2","80.7","113.1","242","1132","27","65"
"9","20.2","89.2","114.7","232","1098","27","65"
"10","22.7","100.0","117.0","219","1052","27","65"
"11","24.7","108.7","117.5","216","1042","27","65"
"12","27.2","119.6","116.1","224","1069","27","65"
"13","29.2","128.1","116.1","224","1069","27","65"
"14","31.2","136.6","117.5","216","1042","27","65"
"15","33.7","147.4","116.6","221","1059","28","65"
"16","35.7","155.9","117.2","217","1048","27","65"
"17","38.2","167.0","115.2","229","1087","27","71"
"18","40.2","175.4","115.2","229","1087","27","71"
"19","42.7","186.2","117.9","214","1034","27","71"
"20","44.7","194.7","117.9","214","1034","27","83"
"21","47.2","205.7","115.0","230","1092","27","83"
"22","49.2","214.3","115.0","230","1092","27","94"
"23","51.7","225.3","116.0","224","1071","27","103"
"24","53.7","233.9","116.0","224","1071","27","104"
"25","56.2","244.8","116.4","222","1063","26","106"
"26","58.2","253.2","116.4","222","1063","26","107"
"27","60.7","264.0","117.7","215","1038","26","107"
"28","63.2","274.9","116.2","223","1067","26","108"
"29","65.2","283.4","116.2","223","1067","26","108"
"30","67.7","294.3","116.5","221","1061","26","109"
"31","69.7","302.8","116.5","221","1061","26","110"
"32","72.2","313.6","117.2","217","1048","27","111"
"33","74.2","322.1","117.2","217","1048","27","111"
"34","76.7","332.9","117.1","218","1050","27","112"
"35","78.7","341.5","117.1","218","1050","27","113"
"36","81.2","352.6","114.8","231","1096","27","113"
"37","83.2","361.0","114.8","231","1096","27","113"
"38","85.7","371.9","115.9","225","1073","26","114"
"39","87.7","380.4","115.9","225","1073","26","114"
"40","90.2","391.3","115.6","227","1079","26","115"
"41","92.2","399.7","117.1","218","1050","26","115"
"42","94.7","410.4","117.6","215","1040","26","116"
"43","96.7","419.0","117.8","214","1036","26","116"
"44","99.2","429.7","116.9","219","1054","27","118"
"45","101.7","440.5","117.4","216","1044","27","118"
"46","103.7","449.1","117.4","216","1044","27","117"
"47","106.2","460.0","116.2","223","1067","27","118"
"48","108.2","468.3","116.2","223","1067","27","120"
"49","110.7","479.2","116.5","221","1061","27","120"
"50","112.7","487.7","116.5","221","1061","27","120"
"51","115.2","498.4","116.8","220","1055","26","120"
"52","117.2","507.0","117.6","215","1040","26","120"
"53","119.7","518.1","115.3","228","1085","27","120"
"54","122.2","528.9","117.0","219","1052","26","122"
"55","124.2","537.2","117.0","219","1052","26","122"
"56","126.7","548.2","117.7","215","1038","26","122"
"57","128.7","556.7","115.8","225","1075","26","121"
"58","131.2","567.5","116.5","221","1061","26","123"
"59","133.7","578.3","116.9","219","1054","27","123"
"60","135.7","586.8","116.9","219","1054","27","123"
"61","137.7","595.3","117.3","217","1046","27","123"
"62","140.2","606.1","116.6","221","1059","27","123"
"63","142.2","614.7","117.1","218","1050","27","123"
"64","144.7","625.5","116.4","222","1063","27","122"
"65","146.7","634.0","116.4","222","1063","27","122"
"66","149.2","645.0","116.4","222","1063","27","124"
"67","151.2","653.4","116.4","222","1063","27","124"
"68","153.7","664.0","117.9","214","1034","26","124"
"69","155.7","672.5","118.3","211","1027","25","124"
