"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","11.9","113.2","241","1130","31","66"
"2","4.8","21.3","107.4","283","1272","30","66"
"3","6.8","30.9","104.7","305","1349","30","66"
"4","8.8","40.3","104.7","305","1349","30","66"
"5","10.8","49.9","105.3","300","1331","30","66"
"6","12.8","59.4","105.3","300","1331","29","66"
"7","14.8","68.8","105.4","299","1328","29","69"
"8","16.8","78.2","106.3","291","1302","29","74"
"9","18.8","87.4","107.3","283","1275","30","80"
"10","20.8","96.7","108.7","273","1237","29","84"
"11","23.3","108.4","108.8","272","1235","29","87"
"12","25.3","117.6","108.6","273","1240","29","90"
"13","27.3","126.9","108.0","278","1256","30","92"
"14","29.3","136.0","108.0","278","1256","30","94"
"15","31.3","145.2","109.3","268","1222","28","95"
"16","33.8","156.8","109.7","265","1212","27","96"
"17","35.8","165.8","109.7","265","1212","27","97"
"18","37.8","174.8","109.7","265","1212","28","98"
"19","40.3","186.5","109.7","265","1212","28","101"
"20","42.3","195.5","109.7","265","1212","28","102"
"21","44.3","204.3","110.2","262","1200","28","102"
"22","46.8","215.6","113.0","243","1134","27","103"
"23","48.8","224.4","113.0","243","1134","27","103"
"24","51.3","235.5","114.2","235","1108","26","104"
"25","53.3","244.1","114.2","235","1108","26","105"
"26","55.8","255.1","115.2","229","1087","26","105"
"27","57.8","263.7","114.8","231","1096","26","106"
"28","60.3","274.6","114.9","231","1094","26","106"
"29","62.3","283.3","115.7","226","1077","26","106"
"30","64.8","294.6","114.3","234","1106","27","106"
"31","66.8","303.3","112.9","243","1137","27","106"
"32","69.3","314.2","116.9","219","1054","27","107"
"33","71.3","322.6","116.9","219","1054","27","107"
"34","73.8","333.3","118.2","212","1029","27","108"
"35","75.8","341.7","118.2","212","1029","27","108"
"36","78.3","352.4","118.8","209","1018","27","109"
"37","80.3","360.7","118.8","209","1018","27","109"
"38","82.8","371.3","119.5","205","1005","26","110"
"39","84.8","379.6","118.8","209","1018","26","110"
"40","87.3","390.2","119.2","207","1011","27","111"
"41","89.8","400.8","119.1","207","1013","26","112"
"42","92.3","411.3","119.9","203","998","25","112"
"43","94.3","419.5","119.9","203","998","25","113"
"44","96.8","430.1","120.2","202","993","26","113"
"45","99.3","440.8","118.6","210","1022","26","112"
"46","101.3","449.1","118.6","210","1022","26","113"
"47","103.8","459.5","121.8","194","966","26","113"
"48","105.8","467.4","121.8","194","966","26","113"
"49","108.3","477.8","123.1","188","945","26","113"
"50","110.8","488.3","120.3","201","991","27","113"
"51","112.8","496.5","120.3","201","991","27","114"
"52","115.3","506.9","120.0","203","997","26","114"
"53","117.8","517.3","122.0","193","963","26","114"
"54","119.8","525.5","122.0","193","963","26","115"
"55","122.3","536.2","119.0","208","1014","26","115"
