"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","10.8","150.8","102","651","0","74"
"2","4.8","19.8","118.5","210","1023","31","74"
"3","7.3","31.3","110.8","257","1185","28","74"
"4","9.3","40.2","110.8","257","1185","28","74"
"5","11.3","48.9","112.8","244","1139","28","74"
"6","13.8","60.1","112.5","246","1146","27","74"
"7","15.8","68.9","112.5","246","1146","27","75"
"8","18.3","80.2","113.2","241","1130","27","89"
"9","20.3","88.9","113.2","241","1130","27","97"
"10","22.8","100.0","114.2","235","1108","27","99"
"11","24.8","108.6","114.2","235","1108","27","100"
"12","27.3","119.9","113.0","243","1134","27","101"
"13","29.3","128.6","113.0","243","1134","27","102"
"14","31.8","139.9","111.6","252","1166","27","103"
"15","33.8","148.9","111.6","252","1166","27","104"
"16","36.3","160.3","111.3","254","1173","26","107"
"17","38.3","169.2","111.3","254","1173","26","108"
"18","40.8","180.4","112.7","245","1141","26","109"
"19","42.8","189.1","112.7","245","1141","26","110"
"20","45.3","200.3","113.4","240","1126","27","111"
"21","47.3","208.9","113.2","241","1130","26","112"
"22","49.8","220.1","114.3","234","1106","26","112"
"23","52.3","231.2","114.6","233","1100","25","112"
"24","54.3","239.9","114.6","233","1100","25","113"
"25","56.8","251.0","112.6","245","1143","26","114"
"26","59.3","262.1","114.3","234","1106","27","115"
"27","61.3","270.8","114.3","234","1106","27","115"
"28","63.8","282.0","112.8","244","1139","26","115"
"29","65.8","290.7","112.8","244","1139","26","116"
"30","68.3","302.2","112.3","247","1150","26","118"
"31","70.8","313.4","113.3","241","1128","26","120"
"32","72.8","322.1","113.3","241","1128","26","120"
"33","75.3","333.4","112.1","248","1155","27","121"
"34","77.3","342.3","112.1","248","1155","27","122"
"35","79.3","351.1","111.9","250","1159","27","122"
"36","81.8","362.3","112.7","245","1141","27","122"
"37","83.8","371.2","112.9","243","1137","27","122"
"38","86.3","382.5","112.1","248","1155","27","123"
"39","88.3","391.4","112.1","248","1155","27","123"
"40","90.8","402.7","112.0","249","1157","27","123"
"41","92.8","411.5","112.0","249","1157","27","124"
"42","95.3","422.7","113.5","239","1123","27","125"
"43","97.3","431.4","113.5","239","1123","27","126"
"44","99.8","442.5","114.2","235","1108","27","125"
"45","101.8","451.2","114.2","235","1108","27","126"
"46","104.3","462.8","109.8","264","1209","28","127"
"47","106.3","471.7","109.8","264","1209","28","127"
"48","108.3","480.5","110.8","257","1185","27","127"
"49","110.8","491.7","112.5","246","1146","27","128"
"50","112.8","500.5","113.3","241","1128","26","128"
"51","115.3","511.3","113.7","238","1119","27","128"
"52","117.3","519.7","117.8","214","1036","27","129"
"53","119.8","530.2","118.5","210","1023","26","129"
"54","122.3","540.8","119.5","205","1005","26","130"
"55","124.3","549.1","119.5","205","1005","26","130"
"56","126.8","559.6","118.6","210","1022","26","130"
"57","129.3","570.1","119.7","204","1002","26","130"
"58","131.3","578.3","119.7","204","1002","26","130"
"59","133.8","588.7","120.6","200","986","26","130"
"60","136.3","599.2","120.9","198","981","25","131"
"61","138.3","607.5","120.9","198","981","25","130"
"62","140.8","618.2","118.2","212","1029","26","130"
"63","142.8","626.4","118.2","212","1029","26","130"
"64","145.3","637.0","120.0","203","997","26","130"
"65","147.8","647.5","120.6","200","986","26","130"
"66","149.8","655.7","120.6","200","986","26","130"
"67","152.3","666.0","120.4","201","990","26","130"
"68","154.8","676.5","121.1","197","978","26","131"
"69","156.8","684.5","121.1","197","978","26","131"
"70","159.3","695.0","122.4","191","956","25","131"
"71","161.3","703.5","120.7","199","985","26","131"
"72","163.8","714.2","116.2","223","1067","26","131"
"73","166.3","724.7","120.2","202","993","26","131"
"74","168.3","732.9","120.2","202","993","26","131"
"75","170.8","743.4","120.5","200","988","26","131"
"76","173.3","753.9","120.2","202","993","25","131"
"77","175.3","762.2","120.2","202","993","25","132"
"78","177.8","772.8","119.6","205","1004","26","132"
"79","180.3","783.4","118.2","212","1029","26","131"
"80","182.3","791.9","118.2","212","1029","26","131"
"81","184.8","802.5","118.5","210","1023","26","131"
"82","186.8","810.9","118.5","210","1023","26","131"
"83","189.3","821.5","118.6","210","1022","26","131"
"84","191.8","832.1","118.1","212","1031","26","131"
"85","193.8","840.4","118.1","212","1031","26","132"
"86","196.3","851.2","118.9","208","1016","26","132"
"87","198.8","861.8","118.6","210","1022","25","132"
"88","200.8","870.2","118.6","210","1022","25","132"
"89","203.3","881.0","117.3","217","1046","26","132"
"90","205.8","891.7","117.6","215","1040","26","132"
"91","207.8","900.2","117.6","215","1040","26","132"
"92","209.8","908.6","117.4","216","1044","27","132"
"93","212.3","919.5","117.0","219","1052","27","132"
"94","214.3","928.0","116.5","221","1061","27","132"
"95","216.8","938.9","116.6","221","1059","27","132"
"96","219.3","949.3","120.7","199","985","26","133"
"97","221.3","957.4","120.7","199","985","26","133"
"98","223.8","967.7","120.6","200","986","25","133"
"99","226.3","977.9","123.2","187","944","25","132"
"100","228.3","985.8","123.2","187","944","25","132"
"101","230.8","996.4","124.0","184","931","25","132"
"102","233.3","1006.7","120.3","201","991","26","133"
"103","235.8","1017.3","119.5","205","1005","26","132"
"104","238.3","1027.8","120.2","202","993","25","132"
"105","240.3","1036.1","120.2","202","993","25","132"
"106","242.8","1046.8","118.9","208","1016","25","132"
"107","245.3","1057.4","119.1","207","1013","25","133"
"108","247.3","1065.6","119.1","207","1013","25","133"
"109","249.8","1076.0","120.8","199","983","26","133"
"110","252.3","1086.5","121.1","197","978","25","132"
"111","254.8","1097.0","120.5","200","988","25","132"
"112","256.7","1105.1","120.5","200","988","25","132"
"113","259.2","1115.6","120.8","199","983","26","132"
"114","261.8","1126.3","118.8","209","1018","26","132"
"115","263.8","1134.6","118.8","209","1018","26","132"
"116","266.2","1145.1","118.7","209","1020","26","132"
"117","268.7","1155.6","120.9","198","981","25","132"
"118","270.7","1163.7","120.9","198","981","25","132"
"119","273.2","1174.2","121.4","196","973","26","132"
"120","275.7","1184.7","120.7","199","985","26","132"
"121","278.2","1195.2","119.5","205","1005","25","132"
"122","280.2","1203.5","119.5","205","1005","25","132"
"123","282.7","1214.3","119.4","206","1007","25","132"
"124","284.7","1222.6","117.3","217","1046","26","132"
"125","287.2","1233.0","119.5","205","1005","27","132"
"126","289.8","1243.5","121.0","198","979","26","132"
"127","291.8","1251.7","121.0","198","979","26","132"
"128","294.2","1262.1","121.3","196","974","26","132"
"129","296.7","1272.9","117.8","214","1036","26","132"
"130","298.7","1280.9","117.8","214","1036","26","133"
"131","301.2","1291.5","120.5","200","988","25","132"
"132","303.7","1302.0","119.3","206","1009","25","132"
"133","306.2","1312.4","121.5","195","971","25","133"
"134","308.2","1320.5","121.5","195","971","25","133"
"135","310.8","1331.2","121.0","198","979","25","132"
"136","313.3","1341.8","119.3","206","1009","26","132"
"137","315.2","1349.9","119.3","206","1009","26","132"
"138","317.7","1360.4","120.4","201","990","25","132"
"139","320.2","1370.9","119.8","204","1000","25","133"
"140","322.7","1381.2","123.1","188","945","26","133"
"141","324.7","1389.2","123.1","188","945","26","133"
"142","327.2","1399.9","121.6","195","969","25","133"
"143","329.7","1410.7","117.7","215","1038","27","133"
"144","331.7","1419.0","117.7","215","1038","27","134"
"145","334.3","1429.5","121.6","195","969","26","133"
"146","336.3","1437.6","121.6","195","969","26","133"
"147","338.8","1448.0","122.5","190","955","27","133"
"148","340.7","1455.9","122.5","190","955","27","133"
"149","343.3","1466.0","126.4","173","896","26","133"
"150","345.8","1476.0","125.4","177","910","25","133"
"151","347.8","1483.8","125.4","177","910","25","133"
"152","350.2","1493.7","126.3","174","897","25","133"
"153","352.7","1503.6","126.7","172","892","25","132"
"154","355.2","1513.3","130.0","159","848","25","132"
"155","357.3","1520.9","130.0","159","848","25","133"
"156","359.7","1530.7","129.5","161","854","25","132"
"157","362.2","1540.4","130.7","157","839","25","132"
"158","364.8","1550.1","129.7","160","852","26","132"
"159","366.7","1557.7","129.7","160","852","26","132"
"160","369.2","1567.4","129.6","161","853","25","132"
"161","371.7","1577.4","127.0","171","888","26","131"
"162","373.8","1585.2","127.0","171","888","26","130"
"163","376.2","1595.1","126.7","172","892","25","129"
"164","378.7","1605.0","126.0","175","902","25","129"
"165","381.3","1615.0","127.1","170","886","25","130"
"166","383.7","1624.9","126.9","171","889","26","130"
"167","385.7","1632.8","126.9","171","889","26","130"
"168","388.2","1642.4","126.0","175","902","26","130"
"169","390.7","1652.2","129.9","160","849","26","130"
"170","393.2","1661.9","129.6","161","853","25","130"
"171","395.3","1669.6","129.6","161","853","25","130"
"172","397.7","1679.6","128.7","164","865","26","129"
"173","399.7","1687.8","125.4","177","910","26","129"
"174","402.3","1697.8","121.9","193","964","26","128"
"175","404.7","1708.0","125.1","179","915","25","128"
"176","406.7","1716.1","124.4","182","925","26","128"
"177","409.3","1726.7","121.6","195","969","27","128"
"178","411.2","1734.9","120.1","202","995","26","129"
"179","413.7","1745.6","120.3","201","991","28","129"
"180","416.2","1756.1","120.4","201","990","26","130"
"181","418.2","1764.3","120.4","201","990","26","131"
"182","420.7","1774.8","120.9","198","981","27","131"
"183","422.7","1782.8","120.9","198","981","27","131"
"184","425.2","1793.6","118.3","211","1027","26","131"
"185","427.2","1801.8","118.3","211","1027","26","131"
"186","429.7","1812.3","119.9","203","998","26","131"
"187","431.7","1820.5","120.9","198","981","27","132"
"188","434.3","1831.1","120.4","201","990","26","132"
"189","436.8","1841.5","121.2","197","976","26","132"
"190","438.7","1849.5","121.2","197","976","26","133"
"191","441.2","1859.8","122.6","190","953","25","133"
"192","443.2","1868.3","121.7","194","968","25","133"
"193","445.7","1878.9","118.0","213","1033","27","132"
"194","448.2","1889.2","122.3","191","958","26","132"
"195","450.2","1897.3","122.3","191","958","26","133"
"196","452.7","1907.9","121.8","194","966","26","133"
"197","454.7","1916.1","120.1","202","995","26","133"
"198","457.2","1926.9","119.5","205","1005","27","134"
"199","459.2","1935.2","117.9","214","1034","27","134"
"200","461.7","1945.9","119.1","207","1013","27","133"
"201","463.7","1954.3","118.2","212","1029","26","134"
"202","466.2","1964.8","119.0","208","1014","27","134"
"203","468.7","1975.5","119.1","207","1013","27","135"
"204","470.7","1983.8","119.1","207","1013","27","134"
"205","473.2","1994.6","118.4","211","1025","26","134"
"206","475.2","2002.9","118.4","211","1025","26","135"
"207","478.0","2024.7","302.4","13","343","26","97"
"208","480.0","2029.0","302.4","13","343","26","94"
"209","482.5","2035.8","230.3","29","398","26","89"
"210","485.0","2043.6","181.6","58","501","26","89"
"211","487.5","2052.0","160.0","85","594","26","92"
