"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"240","72.8","314.8","117.8","214","1036","27","130"
"241","74.8","323.2","117.8","214","1036","27","130"
"242","77.3","334.1","117.1","218","1050","26","130"
"243","79.3","342.5","117.1","218","1050","26","131"
"244","81.7","352.9","117.7","215","1038","26","132"
"245","84.3","363.4","121.1","197","978","27","132"
"246","86.3","371.7","121.1","197","978","27","133"
"247","88.8","382.5","116.9","219","1054","26","133"
"248","90.8","391.0","116.9","219","1054","26","134"
"249","93.3","401.8","115.8","225","1075","26","135"
"250","95.2","410.2","117.6","215","1040","26","135"
"251","97.7","421.0","117.3","217","1046","27","136"
"252","100.3","431.7","118.2","212","1029","26","136"
"253","102.3","440.1","118.2","212","1029","26","136"
"254","104.8","451.0","116.6","221","1059","27","137"
"255","106.8","459.4","116.6","221","1059","27","137"
"256","109.3","470.1","118.7","209","1020","26","137"
"257","111.3","478.6","118.7","209","1020","26","137"
"258","113.8","489.7","114.1","236","1110","27","137"
"259","115.8","498.4","114.1","236","1110","27","137"
"260","118.3","509.0","114.7","232","1098","27","138"
"261","120.2","517.2","118.5","210","1023","26","138"
"262","122.8","527.8","120.4","201","990","26","138"
"263","125.3","538.3","120.5","200","988","25","138"
"264","127.3","546.5","120.5","200","988","25","138"
"265","129.8","557.2","119.3","206","1009","25","138"
"266","132.3","567.6","120.5","200","988","26","138"
"267","134.7","577.8","122.5","190","955","24","138"
"268","136.7","586.2","122.5","190","955","24","139"
"269","139.2","596.7","118.7","209","1020","26","139"
"270","141.8","607.1","121.4","196","973","26","138"
"271","143.7","615.4","121.4","196","973","26","138"
"272","146.3","625.9","119.4","206","1007","26","138"
"273","148.7","636.5","119.3","206","1009","26","138"
"274","150.8","644.8","119.3","206","1009","26","139"
"275","153.3","655.4","119.4","206","1007","25","139"
"276","155.8","665.9","120.5","200","988","26","139"
"277","157.7","674.1","120.5","200","988","26","140"
"278","160.3","684.7","120.3","201","991","26","140"
"279","162.7","695.0","120.9","198","981","25","140"
"280","164.8","703.1","120.9","198","981","25","139"
"281","167.2","713.5","122.3","191","958","26","139"
"282","169.7","724.0","121.3","196","974","25","139"
"283","172.2","734.4","121.4","196","973","26","139"
"284","174.2","742.6","121.4","196","973","26","139"
"285","176.8","753.3","119.2","207","1011","25","139"
"286","179.2","763.8","120.2","202","993","26","139"
"287","181.2","771.9","120.2","202","993","26","140"
"288","183.7","782.6","119.8","204","1000","26","140"
"289","186.2","793.1","121.0","198","979","26","140"
"290","188.2","801.2","121.0","198","979","26","140"
"291","190.8","811.9","119.9","203","998","25","140"
"292","193.3","822.6","118.0","213","1033","26","140"
"293","195.3","831.0","118.0","213","1033","26","140"
"294","197.7","841.5","118.5","210","1023","26","140"
"295","199.7","850.0","119.3","206","1009","26","140"
"296","202.2","860.7","116.6","221","1059","26","140"
"297","204.7","871.5","116.9","219","1054","26","140"
"298","206.7","880.0","116.9","219","1054","26","140"
"299","209.2","890.7","116.5","221","1061","26","140"
"300","211.7","901.5","117.2","217","1048","26","140"
"301","213.7","909.9","117.2","217","1048","26","140"
"302","216.2","920.5","117.2","217","1048","26","140"
"303","218.7","931.1","118.9","208","1016","25","141"
"304","221.2","941.5","122.0","193","963","25","141"
"305","223.2","949.7","122.0","193","963","25","142"
"306","225.7","960.4","117.2","217","1048","26","142"
"307","228.2","971.0","119.2","207","1011","25","141"
"308","230.2","979.1","119.2","207","1011","25","141"
"309","232.7","989.7","120.6","200","986","25","141"
"310","235.2","1000.4","119.0","208","1014","26","141"
"311","237.2","1008.7","119.0","208","1014","26","141"
"312","239.7","1019.1","117.8","214","1036","26","141"
"313","242.2","1029.6","120.9","198","981","25","141"
"314","244.7","1039.9","122.4","191","956","25","141"
"315","246.7","1048.0","122.4","191","956","25","141"
"316","249.2","1058.4","121.4","196","973","26","141"
"317","251.7","1068.8","121.0","198","979","25","141"
"318","253.7","1077.4","121.0","198","979","25","141"
"319","256.2","1088.2","117.4","216","1044","26","141"
"320","258.2","1096.5","117.4","216","1044","26","141"
"321","260.7","1107.5","116.2","223","1067","28","142"
"322","262.7","1116.0","116.2","223","1067","28","142"
"323","265.2","1126.9","116.6","221","1059","27","142"
"324","267.2","1135.3","116.6","221","1059","27","142"
"325","269.2","1143.6","117.9","214","1034","27","142"
"326","271.7","1154.2","118.7","209","1020","26","142"
"327","274.2","1164.6","121.1","197","978","26","142"
"328","276.2","1172.8","121.1","197","978","26","142"
"329","278.7","1183.3","121.5","195","971","26","142"
"330","281.2","1193.7","119.9","203","998","25","142"
"331","283.7","1203.8","123.8","184","934","25","142"
"332","286.2","1214.3","121.2","197","976","25","141"
"333","288.2","1222.4","121.2","197","976","25","141"
"334","290.7","1233.2","119.2","207","1011","26","141"
"335","292.7","1241.5","118.0","213","1033","26","140"
"336","295.2","1252.4","118.0","213","1033","26","140"
"337","297.7","1263.3","117.0","219","1052","26","141"
"338","299.7","1271.7","117.0","219","1052","26","141"
"339","302.2","1282.4","116.4","222","1063","26","141"
"340","304.7","1292.8","121.3","196","974","26","142"
"341","306.7","1301.2","121.3","196","974","26","142"
"342","309.2","1312.2","114.7","232","1098","27","142"
"343","311.2","1320.7","114.7","232","1098","27","143"
"344","313.7","1331.6","116.4","222","1063","27","143"
"345","315.7","1340.0","116.9","219","1054","26","143"
"346","318.2","1351.2","115.6","227","1079","26","143"
"347","320.2","1359.9","113.6","239","1121","27","143"
"348","322.7","1370.7","115.3","228","1085","27","143"
"349","324.7","1379.2","116.7","220","1057","26","144"
"350","327.2","1389.9","116.7","220","1057","27","144"
"351","329.7","1400.6","118.3","211","1027","26","145"
"352","331.7","1409.3","118.3","211","1027","26","145"
"353","334.2","1420.4","113.5","239","1123","27","145"
"354","336.2","1429.0","113.5","239","1123","27","145"
"355","338.7","1439.7","117.1","218","1050","25","145"
"356","340.7","1448.1","117.1","218","1050","25","145"
"357","343.2","1458.9","118.6","210","1022","27","145"
"358","345.2","1467.3","117.3","217","1046","26","145"
"359","347.7","1478.1","117.9","214","1034","26","145"
"360","349.7","1486.5","117.8","214","1036","27","145"
"361","352.2","1497.3","117.4","216","1044","26","145"
"362","354.7","1508.1","116.4","222","1063","26","145"
"363","356.7","1516.6","116.4","222","1063","26","145"
"364","359.2","1526.4","128.2","166","871","26","145"
"365","361.2","1534.0","128.2","166","871","26","145"
"366","363.7","1544.2","123.6","185","937","27","145"
"367","365.7","1552.2","123.6","185","937","27","144"
"368","368.2","1562.3","123.8","184","934","27","144"
"369","370.7","1572.3","125.9","175","903","25","144"
"370","372.7","1580.2","125.9","175","903","25","144"
"371","375.2","1590.1","124.8","180","919","26","144"
"372","377.7","1600.0","127.1","170","886","24","144"
"373","380.2","1610.0","126.7","172","892","25","143"
"374","382.2","1617.9","126.7","172","892","25","143"
"375","384.7","1628.1","123.8","184","934","26","143"
"376","387.2","1638.3","124.8","180","919","26","143"
"377","389.7","1648.5","123.3","187","942","25","143"
"378","391.7","1656.5","123.3","187","942","25","143"
"379","394.2","1666.5","123.9","184","933","25","143"
"380","396.7","1676.6","125.1","179","915","25","143"
"381","398.7","1684.4","125.1","179","915","25","143"
"382","401.2","1694.4","126.9","171","889","26","143"
"383","403.7","1704.9","120.1","202","995","26","143"
"384","405.7","1713.0","120.1","202","995","26","143"
"385","408.2","1723.5","121.8","194","966","26","142"
"386","410.7","1733.9","120.6","200","986","26","142"
"387","412.7","1742.1","120.6","200","986","26","142"
"388","415.2","1752.3","122.6","190","953","26","142"
"389","417.2","1760.4","122.6","190","953","26","142"
"390","419.7","1771.3","117.0","219","1052","27","142"
"391","421.7","1779.6","117.0","219","1052","27","142"
"392","424.2","1790.0","119.3","206","1009","26","142"
"393","426.7","1800.5","121.2","197","976","26","142"
"394","428.7","1808.7","121.2","197","976","26","142"
"395","431.2","1819.4","120.4","201","990","26","142"
"396","433.2","1827.8","117.9","214","1034","26","141"
"397","435.7","1838.3","118.7","209","1020","26","141"
"398","438.2","1848.9","119.3","206","1009","26","141"
"399","440.2","1857.3","119.3","206","1009","26","141"
"400","442.7","1868.0","118.1","212","1031","27","141"
"401","444.7","1876.2","118.1","212","1031","27","142"
"402","447.2","1886.6","120.8","199","983","26","142"
"403","449.7","1897.1","120.3","201","991","25","143"
"404","451.7","1905.2","120.3","201","991","25","143"
"405","454.2","1915.5","122.1","192","961","25","143"
"406","456.7","1926.1","120.0","203","997","27","143"
"407","458.7","1934.5","120.0","203","997","27","143"
"408","461.2","1945.1","119.4","206","1007","26","143"
"409","463.2","1953.4","119.4","206","1007","26","143"
"410","465.7","1964.1","117.8","214","1036","26","143"
"411","467.7","1972.5","117.8","214","1036","26","143"
"412","470.2","1982.9","121.2","197","976","27","143"
"413","472.2","1991.2","121.2","197","976","27","143"
"414","476.5","2002.1","116.3","222","1065","27","143"
"415","477.6","2023.2","116.3","222","1065","27","90"
"416","480.1","2028.9","225.7","30","404","27","99"
"417","482.6","2035.9","225.7","30","404","27","101"
"418","485.1","2044.0","154.7","95","625","27","102"
"419","487.1","2050.8","154.7","95","625","27","102"
"420","0.7","3.9","118.5","210","1023","0","103"
"421","2.7","12.6","118.5","210","1023","0","104"
"422","4.7","21.5","114.6","233","1100","27","104"
"423","7.2","32.5","111.6","252","1166","27","107"
"424","9.2","41.0","115.0","230","1092","27","109"
"425","11.7","52.0","117.1","218","1050","27","112"
"426","13.7","60.5","115.7","226","1077","26","115"
"427","16.2","71.5","115.8","225","1075","27","117"
"428","18.2","80.1","115.1","230","1089","27","118"
"429","20.7","91.1","115.1","230","1089","26","119"
"430","23.2","102.1","115.7","226","1077","27","121"
"431","25.2","110.6","115.7","226","1077","27","122"
"432","27.7","121.5","115.9","225","1073","26","123"
"433","29.7","130.1","115.9","225","1073","26","124"
"434","32.2","141.0","116.2","223","1067","27","125"
"435","34.2","149.5","116.2","223","1067","27","127"
"436","36.7","160.4","116.3","222","1065","26","127"
"437","39.2","171.1","117.4","216","1044","26","129"
"438","41.2","179.6","117.4","216","1044","26","129"
"439","43.7","190.5","116.6","221","1059","26","130"
"440","45.7","199.0","116.6","221","1059","26","131"
"441","48.2","209.8","116.4","222","1063","27","132"
"442","50.2","218.3","116.4","222","1063","27","132"
"443","52.7","229.6","112.2","248","1152","27","132"
"444","54.7","238.4","112.2","248","1152","27","133"
"445","57.2","249.5","114.0","236","1113","27","134"
"446","59.2","258.2","114.0","236","1113","27","135"
"447","61.7","269.3","114.0","236","1113","27","135"
"448","63.7","278.0","114.0","236","1113","27","136"
"449","66.2","289.1","115.0","230","1092","26","136"
"450","68.2","297.6","115.0","230","1092","26","137"
"451","70.7","308.8","113.5","239","1123","27","138"
"452","72.7","317.6","113.5","239","1123","27","138"
"453","75.2","328.6","113.4","240","1126","27","139"
"454","77.7","339.4","117.3","217","1046","25","139"
"455","79.7","347.8","117.3","217","1046","25","140"
"456","82.2","358.6","116.7","220","1057","26","141"
"457","84.2","367.5","116.1","224","1069","26","141"
"458","86.7","378.7","112.4","246","1148","27","141"
"459","88.7","387.5","113.6","239","1121","27","141"
"460","91.2","398.4","113.4","240","1126","27","141"
"461","93.7","409.3","115.4","228","1083","26","141"
"462","95.7","417.8","115.3","228","1085","25","142"
"463","98.2","428.8","116.5","221","1061","26","142"
"464","100.7","439.7","115.8","225","1075","26","143"
"465","102.7","448.2","115.8","225","1075","26","143"
"466","105.2","459.2","115.4","228","1083","26","143"
"467","107.7","470.2","114.6","233","1100","25","144"
"468","109.7","478.9","115.0","230","1092","26","144"
"469","112.2","489.8","113.4","240","1126","26","144"
"470","114.7","500.4","119.6","205","1004","26","145"
"471","116.7","508.3","119.6","205","1004","26","145"
"472","119.2","518.9","120.0","203","997","27","146"
"473","121.2","527.2","120.0","203","997","27","146"
"474","123.7","537.7","119.2","207","1011","26","146"
"475","126.2","548.1","121.2","197","976","25","146"
"476","128.2","556.3","121.2","197","976","25","146"
"477","130.7","566.9","119.9","203","998","26","146"
"478","133.2","577.2","121.9","193","964","25","146"
"479","135.2","585.4","121.9","193","964","25","146"
"480","137.7","596.1","120.2","202","993","26","146"
"481","140.2","606.7","120.0","203","997","26","146"
"482","142.2","614.8","120.0","203","997","26","146"
"483","144.7","625.3","120.3","201","991","26","146"
"484","147.2","635.6","121.4","196","973","25","147"
"485","149.2","643.8","121.4","196","973","25","146"
"486","151.7","654.3","121.1","197","978","25","146"
"487","154.2","664.9","118.7","209","1020","25","146"
"488","156.7","675.2","121.6","195","969","25","146"
"489","158.7","683.4","121.6","195","969","25","146"
"490","161.2","693.8","121.0","198","979","25","146"
"491","163.7","704.2","120.9","198","981","26","146"
"492","166.2","714.7","120.2","202","993","26","146"
"493","168.2","723.1","120.2","202","993","26","146"
"494","170.7","733.5","118.5","210","1023","25","145"
"495","173.2","743.9","120.6","200","986","25","145"
"496","175.2","752.2","120.6","200","986","25","145"
"497","177.7","762.8","119.1","207","1013","26","145"
"498","180.2","773.5","119.2","207","1011","26","145"
"499","182.2","781.8","119.2","207","1011","26","145"
"500","184.7","792.3","118.8","209","1018","26","145"
"501","187.2","802.6","120.2","202","993","25","145"
"502","189.2","810.8","122.1","192","961","25","146"
"503","191.7","821.4","120.3","201","991","26","145"
"504","194.2","831.8","119.0","208","1014","25","145"
"505","196.7","842.2","122.7","189","952","25","145"
"506","198.7","850.2","122.7","189","952","25","145"
"507","201.2","860.8","122.3","191","958","25","145"
"508","203.7","871.5","117.6","215","1040","27","145"
"509","205.7","880.1","117.6","215","1040","27","145"
"510","207.7","888.6","116.1","224","1069","27","145"
"511","210.2","899.5","117.1","218","1050","27","145"
"512","212.2","908.0","117.1","218","1050","27","145"
"513","214.7","918.9","116.4","222","1063","27","145"
"514","216.7","927.3","116.4","222","1063","27","145"
"515","219.2","938.1","116.9","219","1054","27","146"
"516","221.2","946.7","116.9","219","1054","27","146"
"517","223.7","957.5","118.0","213","1033","27","146"
"518","225.7","965.7","118.0","213","1033","27","146"
"519","228.2","976.3","119.7","204","1002","26","146"
"520","230.7","987.1","118.3","211","1027","26","146"
"521","232.7","995.7","118.3","211","1027","26","146"
"522","235.2","1006.3","119.4","206","1007","26","146"
"523","237.2","1014.8","119.4","206","1007","26","146"
"524","239.7","1025.2","117.7","215","1038","26","146"
"525","242.2","1035.5","122.0","193","963","25","146"
"526","244.7","1045.9","121.1","197","978","25","146"
"527","246.7","1054.0","121.1","197","978","25","146"
"528","249.2","1064.3","121.2","197","976","25","147"
"529","251.7","1074.8","121.6","195","969","25","147"
"530","253.7","1083.1","120.5","200","988","26","147"
"531","256.2","1093.4","119.7","204","1002","26","147"
"532","258.7","1103.7","122.1","192","961","25","147"
"533","261.2","1113.9","122.5","190","955","25","147"
"534","263.7","1124.2","122.9","189","948","24","147"
"535","266.2","1134.6","120.9","198","981","25","147"
"536","268.2","1142.7","120.9","198","981","25","146"
"537","270.7","1153.2","121.6","195","969","25","146"
"538","273.2","1163.2","120.6","200","986","25","145"
"539","275.7","1173.4","124.7","180","921","25","145"
"540","277.7","1181.9","124.7","180","921","25","145"
"541","280.2","1192.6","118.1","212","1031","27","145"
"542","282.2","1200.9","118.1","212","1031","27","145"
"543","284.2","1209.2","119.3","206","1009","27","145"
"544","286.7","1219.7","119.9","203","998","27","145"
"545","289.2","1230.3","119.4","206","1007","25","145"
"546","291.7","1240.9","119.9","203","998","26","145"
"547","293.7","1249.0","119.9","203","998","26","145"
"548","296.2","1259.2","121.5","195","971","26","146"
"549","298.2","1267.1","123.8","184","934","26","146"
"550","300.7","1277.1","124.7","180","921","26","146"
"551","303.2","1287.2","125.9","175","903","25","145"
"552","305.7","1297.4","123.4","186","941","25","145"
