"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.2","4.0","164.9","78","568","0","66"
"2","3.2","11.9","126.0","175","902","28","66"
"3","5.2","20.4","126.0","175","902","28","66"
"4","7.7","31.2","117.2","217","1048","27","66"
"5","10.2","41.7","120.4","201","990","26","66"
"6","12.2","49.9","120.4","201","990","26","66"
"7","14.7","60.4","119.8","204","1000","26","70"
"8","17.2","70.9","121.0","198","979","25","74"
"9","19.7","81.1","122.8","189","950","25","81"
"10","21.7","89.0","122.8","189","950","25","83"
"11","24.2","99.3","124.3","182","927","25","86"
"12","26.7","110.0","118.7","209","1020","26","87"
"13","28.7","118.3","118.7","209","1020","26","88"
"14","31.2","128.3","119.4","206","1007","26","89"
"15","33.7","138.5","124.3","182","927","25","90"
"16","35.7","146.8","124.3","182","927","25","91"
"17","38.2","157.4","119.5","205","1005","27","92"
"18","40.7","167.8","121.4","196","973","26","93"
"19","42.7","176.1","121.4","196","973","26","94"
"20","45.2","186.7","119.0","208","1014","26","95"
"21","47.7","197.2","120.6","200","986","25","96"
"22","49.7","205.3","120.6","200","986","25","96"
"23","52.2","215.7","120.9","198","981","25","97"
"24","54.7","226.2","121.0","198","979","25","98"
"25","57.2","236.7","120.1","202","995","25","99"
"26","59.2","244.8","120.1","202","995","25","100"
"27","61.7","255.2","120.9","198","981","25","101"
"28","64.2","265.7","121.0","198","979","24","101"
"29","66.7","276.2","119.9","203","998","26","102"
"30","69.2","286.7","119.9","203","998","25","102"
"31","71.2","294.9","119.9","203","998","25","103"
"32","73.7","305.3","120.9","198","981","25","103"
"33","76.2","315.6","120.9","198","981","25","104"
"34","78.7","325.8","122.0","193","963","25","104"
"35","81.2","336.1","121.8","194","966","24","104"
"36","83.7","346.5","121.3","196","974","24","104"
"37","86.2","357.2","120.9","198","981","24","105"
"38","88.7","367.6","121.1","197","978","25","105"
"39","91.2","378.0","121.5","195","971","25","105"
"40","93.2","386.2","121.5","195","971","25","105"
"41","95.7","396.6","119.8","204","1000","25","105"
"42","98.2","407.0","120.4","201","990","25","105"
"43","100.7","417.4","121.7","194","968","25","106"
"44","103.2","427.8","120.3","201","991","25","106"
"45","105.2","436.0","120.3","201","991","25","107"
"46","107.7","446.4","120.9","198","981","25","107"
"47","110.2","456.8","120.9","198","981","25","108"
"48","112.7","467.1","121.0","198","979","25","108"
"49","115.2","477.6","120.7","199","985","25","109"
"50","117.2","485.9","120.7","199","985","25","109"
"51","119.7","496.2","119.3","206","1009","25","110"
"52","122.2","506.5","122.4","191","956","26","110"
"53","124.2","514.8","122.4","191","956","26","110"
"54","126.7","525.2","118.9","208","1016","26","110"
"55","129.2","535.5","121.1","197","978","25","110"
"56","131.7","545.9","122.2","192","960","26","110"
"57","133.7","554.0","122.2","192","960","26","110"
"58","136.2","564.3","120.9","198","981","25","111"
"59","138.7","574.7","121.5","195","971","24","111"
"60","141.2","585.0","121.1","197","978","24","110"
"61","143.7","595.3","122.1","192","961","24","110"
"62","146.2","605.7","121.4","196","973","25","111"
"63","148.7","615.9","121.8","194","966","25","111"
"64","151.2","626.2","122.3","191","958","24","112"
"65","153.7","636.7","121.4","196","973","24","112"
"66","156.2","647.0","122.2","192","960","25","112"
"67","158.7","657.3","121.3","196","974","25","113"
"68","160.7","665.5","121.3","196","974","25","113"
"69","163.2","676.1","120.3","201","991","26","113"
"70","165.7","686.5","120.6","200","986","26","114"
"71","167.7","694.7","120.6","200","986","26","114"
"72","170.2","705.0","121.2","197","976","25","114"
"73","172.7","715.4","121.3","196","974","26","114"
"74","174.7","723.6","121.3","196","974","26","114"
"75","177.2","734.1","120.4","201","990","25","115"
"76","179.7","744.5","120.7","199","985","25","114"
"77","182.2","754.8","122.9","189","948","25","114"
"78","184.2","762.8","122.9","189","948","25","114"
"79","186.7","773.3","122.9","189","948","25","114"
"80","189.2","784.0","117.7","215","1038","26","115"
"81","191.2","792.2","117.7","215","1038","26","115"
"82","193.7","802.7","120.4","201","990","25","115"
"83","196.2","813.3","119.3","206","1009","25","115"
"84","198.7","823.8","120.4","201","990","25","115"
"85","200.7","832.0","120.4","201","990","25","115"
"86","203.2","842.5","119.9","203","998","26","116"
"87","205.7","853.0","120.4","201","990","26","117"
"88","207.7","861.3","120.4","201","990","26","117"
"89","210.2","872.0","118.9","208","1016","26","117"
"90","212.7","882.4","120.5","200","988","26","117"
"91","214.7","890.6","120.5","200","988","26","117"
"92","217.2","901.1","120.5","200","988","25","117"
"93","219.7","911.5","120.1","202","995","26","118"
"94","222.2","922.0","120.2","202","993","25","118"
"95","224.2","930.4","120.2","202","993","25","118"
"96","226.7","941.0","117.7","215","1038","26","118"
"97","229.2","951.4","120.3","201","991","25","117"
"98","231.7","961.9","120.7","199","985","25","117"
"99","233.7","970.0","120.7","199","985","25","117"
"100","236.2","980.5","121.1","197","978","25","117"
"101","238.7","991.1","119.2","207","1011","25","118"
"102","240.7","999.4","119.2","207","1011","25","118"
"103","243.2","1009.8","119.7","204","1002","25","118"
"104","245.7","1020.1","120.7","199","985","25","116"
"105","248.2","1030.4","122.1","192","961","25","117"
"106","250.2","1038.7","122.0","193","963","25","117"
"107","252.7","1049.3","119.3","206","1009","26","117"
"108","255.2","1059.8","120.4","201","990","26","118"
"109","257.2","1068.0","120.4","201","990","26","117"
