"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.8","10.7","153.8","96","631","0","60"
"2","4.8","19.6","118.8","209","1018","29","60"
"3","7.3","31.3","109.5","267","1217","29","60"
"4","9.3","40.3","109.5","267","1217","29","60"
"5","11.3","49.2","110.7","258","1187","28","62"
"6","13.8","60.7","111.0","256","1180","28","74"
"7","15.8","69.6","111.0","256","1180","28","80"
"8","17.8","78.2","112.0","249","1157","27","89"
"9","20.3","89.5","112.9","243","1137","28","97"
"10","22.3","98.5","112.9","243","1137","28","100"
"11","24.3","107.4","109.8","264","1209","28","103"
"12","26.8","118.5","114.3","234","1106","28","104"
"13","28.8","127.3","114.3","234","1106","28","104"
"14","30.8","136.2","112.7","245","1141","28","104"
"15","33.3","147.3","114.6","233","1100","27","105"
"16","35.3","155.9","114.6","233","1100","27","106"
"17","37.3","164.6","115.3","228","1085","27","107"
"18","39.8","175.8","114.1","236","1110","27","107"
"19","41.8","184.6","113.4","240","1126","27","108"
"20","44.3","195.7","114.3","234","1106","27","110"
"21","46.3","204.5","114.3","234","1106","27","112"
"22","48.8","215.6","113.8","237","1117","27","113"
"23","50.8","224.3","113.8","237","1117","27","114"
"24","53.3","235.3","115.3","228","1085","27","115"
"25","55.3","243.9","115.3","228","1085","27","116"
"26","57.3","252.6","114.6","233","1100","27","116"
"27","59.8","263.6","115.0","230","1092","27","116"
"28","61.8","272.4","114.6","233","1100","27","116"
"29","64.3","283.4","115.4","228","1083","27","116"
"30","66.3","292.1","115.4","228","1083","27","116"
"31","68.3","301.0","113.8","237","1117","27","116"
"32","70.8","312.1","114.0","236","1113","27","117"
"33","72.8","320.9","114.0","236","1113","27","118"
"34","74.8","329.8","113.2","241","1130","28","119"
"35","77.3","341.0","113.9","237","1115","28","119"
"36","79.3","349.8","113.9","237","1115","28","120"
"37","81.3","358.4","114.0","236","1113","28","121"
"38","83.8","369.5","114.9","231","1094","27","122"
"39","85.8","378.3","114.3","234","1106","27","122"
"40","88.3","389.4","112.8","244","1139","27","123"
"41","90.3","397.9","114.8","231","1096","26","123"
"42","92.8","409.3","114.8","231","1096","27","124"
"43","94.8","418.0","112.0","249","1157","27","124"
"44","97.3","429.1","113.6","239","1121","26","125"
"45","99.3","437.8","114.4","234","1104","27","125"
"46","101.8","448.9","113.7","238","1119","27","126"
"47","103.8","457.6","114.3","234","1106","27","126"
"48","106.3","468.7","114.2","235","1108","27","127"
