"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","1.0","3.5","147.8","108","673","0","59"
"2","3.0","12.2","147.8","108","673","0","61"
"3","5.0","21.6","107.1","285","1280","31","63"
"4","7.0","31.0","106.2","292","1305","30","67"
"5","9.0","40.5","106.6","289","1294","29","73"
"6","11.0","49.8","106.6","289","1294","29","76"
"7","13.0","59.0","107.7","280","1264","29","79"
"8","15.0","68.2","107.5","282","1269","29","84"
"9","17.0","77.4","109.3","268","1222","29","90"
"10","19.0","86.5","109.1","270","1227","29","93"
"11","21.0","95.6","109.8","264","1209","29","95"
"12","23.5","107.3","109.2","269","1225","30","97"
"13","25.5","116.5","109.2","269","1225","29","99"
"14","27.5","125.6","109.6","266","1214","29","101"
"15","29.5","134.7","109.6","266","1214","29","101"
"16","31.5","143.9","109.6","266","1214","29","102"
"17","33.5","152.9","109.8","264","1209","29","102"
"18","35.5","162.1","110.2","262","1200","29","103"
"19","38.0","173.6","110.3","261","1197","29","104"
"20","40.0","182.6","111.0","256","1180","29","105"
"21","42.0","191.6","111.0","256","1180","29","106"
"22","44.0","200.7","111.4","253","1171","28","107"
"23","46.0","209.9","109.7","265","1212","30","108"
"24","48.5","221.3","111.2","255","1176","29","109"
"25","50.5","230.2","111.5","252","1168","28","109"
"26","52.5","239.0","111.5","252","1168","28","110"
"27","54.5","247.7","113.1","242","1132","28","111"
"28","57.0","258.9","114.0","236","1113","28","113"
"29","59.0","267.7","114.0","236","1113","28","114"
"30","61.0","276.6","113.2","241","1130","27","114"
"31","63.5","287.8","112.7","245","1141","27","115"
"32","65.5","296.7","112.7","245","1141","27","116"
"33","68.0","307.8","114.1","236","1110","27","117"
"34","70.0","316.4","114.1","236","1110","27","118"
"35","72.5","327.5","115.2","229","1087","27","119"
"36","74.5","336.1","115.2","229","1087","27","119"
"37","77.0","347.3","114.2","235","1108","27","120"
"38","79.0","356.0","114.2","235","1108","27","121"
"39","81.0","364.6","113.2","241","1130","28","121"
"40","83.5","375.7","114.2","235","1108","27","120"
"41","85.5","384.4","114.2","235","1108","27","120"
"42","88.0","395.7","112.5","246","1146","27","120"
"43","90.0","404.4","112.5","246","1146","27","121"
"44","92.5","415.4","114.7","232","1098","26","121"
"45","94.5","424.2","114.7","232","1098","26","121"
"46","97.0","435.4","113.6","239","1121","27","122"
"47","99.0","444.1","113.6","239","1121","27","123"
"48","101.0","452.8","113.9","237","1115","27","123"
"49","103.5","463.9","114.3","234","1106","27","123"
"50","105.5","472.6","114.0","236","1113","27","124"
"51","108.0","483.7","113.5","239","1123","27","125"
"52","110.0","492.4","113.5","239","1123","27","125"
"53","112.5","503.4","115.0","230","1092","27","125"
"54","114.5","512.1","115.0","230","1092","27","125"
"55","116.5","521.0","114.6","233","1100","27","126"
"56","119.0","532.2","113.7","238","1119","28","126"
"57","121.0","540.9","113.7","238","1119","28","126"
"58","123.5","552.1","113.1","242","1132","27","126"
"59","125.5","560.9","113.1","242","1132","27","126"
"60","127.5","569.6","113.7","238","1119","27","127"
"61","130.0","580.7","114.7","232","1098","28","128"
"62","132.0","589.3","114.7","232","1098","28","128"
"63","134.5","600.2","116.2","223","1067","27","128"
"64","136.5","608.8","116.2","223","1067","27","128"
"65","138.5","617.5","115.3","228","1085","27","128"
"66","141.0","628.5","115.8","225","1075","27","128"
"67","143.0","637.1","115.8","225","1075","27","128"
"68","145.5","648.1","115.1","230","1089","27","129"
"69","147.5","656.9","115.1","230","1089","27","129"
"70","149.5","665.5","114.3","234","1106","28","129"
"71","152.0","676.7","113.8","237","1117","28","129"
"72","154.0","685.4","113.8","237","1117","28","129"
"73","156.0","694.1","114.1","236","1110","28","129"
"74","158.0","702.8","114.9","231","1094","28","129"
"75","160.5","714.0","113.7","238","1119","29","130"
"76","162.5","722.8","113.7","238","1119","28","130"
"77","164.5","731.4","113.7","238","1119","28","131"
"78","166.5","740.1","115.7","226","1077","28","131"
"79","169.0","751.4","113.0","243","1134","28","131"
"80","171.0","760.1","113.0","243","1134","28","131"
"81","173.0","768.9","113.9","237","1115","28","132"
"82","175.5","780.0","115.2","229","1087","28","132"
"83","177.5","788.7","115.2","229","1087","28","131"
"84","179.5","797.2","114.0","236","1113","28","131"
