"Number","Time (seconds)","Distance (meters)","Pace (seconds)","Watts","Cal/Hr","Stroke Rate","Heart Rate"
"1","2.9","12.7","108.1","277","1253","31","75"
"2","4.9","22.6","102.3","327","1425","30","76"
"3","6.9","32.3","102.3","327","1425","30","76"
"4","8.9","42.0","101.7","333","1445","28","81"
"5","11.4","54.4","103.2","318","1395","28","84"
"6","13.4","64.1","103.2","318","1395","28","89"
"7","15.4","73.7","102.2","328","1428","28","95"
"8","17.9","85.9","103.6","315","1383","27","104"
"9","19.9","95.4","104.1","310","1367","27","107"
"10","22.4","107.8","103.1","319","1399","28","109"
"11","24.4","117.3","103.1","319","1399","28","111"
"12","26.4","126.7","104.4","308","1358","27","111"
"13","28.9","138.6","106.8","287","1288","27","112"
"14","30.9","148.1","106.8","287","1288","27","112"
"15","32.9","157.7","104.5","307","1355","28","113"
"16","35.4","169.7","106.0","294","1311","27","114"
"17","37.4","179.1","106.0","294","1311","27","115"
"18","39.4","188.3","106.0","294","1311","27","116"
"19","41.9","200.1","108.3","276","1248","28","117"
"20","43.9","209.3","108.0","278","1256","27","117"
"21","46.4","221.0","108.9","271","1232","27","118"
"22","48.4","230.0","108.9","271","1232","27","120"
"23","50.9","241.7","108.9","271","1232","27","122"
"24","52.9","250.8","108.9","271","1232","27","123"
"25","54.9","259.9","109.8","264","1209","27","124"
"26","57.4","271.4","109.7","265","1212","27","125"
"27","59.4","280.6","109.7","265","1212","27","125"
"28","61.4","289.6","108.9","271","1232","28","125"
"29","63.9","301.0","110.8","257","1185","27","126"
"30","65.9","310.0","110.8","257","1185","27","126"
"31","68.4","321.5","110.3","261","1197","27","128"
"32","70.4","330.5","110.3","261","1197","27","128"
"33","72.4","339.4","110.6","259","1190","28","126"
"34","74.9","350.9","110.9","257","1183","27","127"
"35","76.9","359.8","111.0","256","1180","27","128"
"36","79.4","371.4","109.7","265","1212","28","128"
"37","81.4","380.4","109.7","265","1212","28","128"
"38","83.4","389.4","110.1","262","1202","28","128"
"39","85.9","400.8","111.1","255","1178","28","129"
"40","87.9","409.9","111.1","255","1178","28","130"
"41","89.9","418.9","109.5","267","1217","28","130"
"42","92.4","430.5","110.7","258","1187","28","130"
"43","94.4","439.5","110.7","258","1187","28","131"
"44","96.4","448.5","110.6","259","1190","28","131"
"45","98.9","460.0","110.6","259","1190","28","131"
"46","100.9","469.0","110.6","259","1190","28","131"
"47","102.9","478.0","111.3","254","1173","28","131"
"48","104.9","487.0","110.9","257","1183","28","132"
"49","107.4","498.3","110.9","257","1183","28","132"
"50","109.4","507.3","111.8","250","1161","27","132"
"51","111.9","518.7","110.6","259","1190","27","132"
"52","113.9","527.6","110.6","259","1190","27","132"
"53","116.4","539.0","111.7","251","1164","27","132"
"54","118.4","547.8","111.7","251","1164","27","132"
"55","120.9","559.0","112.9","243","1137","27","132"
"56","122.9","567.8","112.9","243","1137","27","133"
"57","124.9","576.5","113.5","239","1123","27","133"
"58","127.4","587.8","112.8","244","1139","27","133"
"59","129.4","596.7","112.8","244","1139","27","134"
"60","131.9","608.0","112.4","246","1148","28","133"
"61","133.9","616.8","112.4","246","1148","28","133"
"62","135.9","625.6","112.9","243","1137","28","133"
"63","138.4","637.1","109.9","264","1207","27","133"
"64","140.4","646.1","109.9","264","1207","27","134"
"65","142.4","654.8","111.5","252","1168","27","134"
"66","144.9","666.0","113.4","240","1126","28","135"
"67","146.9","674.8","113.9","237","1115","27","135"
"68","148.9","683.8","112.6","245","1143","27","135"
"69","151.4","695.1","112.5","246","1146","28","135"
"70","153.4","703.8","112.5","246","1146","28","135"
"71","155.9","715.1","113.1","242","1132","27","135"
"72","157.9","723.9","113.1","242","1132","27","136"
"73","160.4","735.2","112.8","244","1139","27","136"
"74","162.4","744.0","112.8","244","1139","27","135"
"75","164.4","752.7","112.6","245","1143","27","135"
"76","166.9","764.0","113.0","243","1134","27","135"
"77","168.9","772.7","113.0","243","1134","27","135"
"78","171.4","783.9","113.5","239","1123","27","135"
"79","173.4","792.8","113.5","239","1123","27","135"
"80","175.4","801.7","111.4","253","1171","28","136"
"81","177.9","812.9","113.5","239","1123","28","136"
"82","179.9","821.6","113.5","239","1123","28","137"
"83","181.9","830.5","113.7","238","1119","28","137"
"84","184.4","842.0","111.0","256","1180","27","137"
"85","186.4","850.9","111.0","256","1180","27","137"
"86","188.9","862.2","112.0","249","1157","27","137"
"87","190.9","871.2","112.0","249","1157","27","137"
"88","192.9","880.3","110.8","257","1185","27","137"
"89","195.4","891.7","109.7","265","1212","27","136"
"90","197.4","900.5","111.6","252","1166","27","136"
"91","199.9","911.9","112.4","246","1148","27","136"
"92","202.4","923.0","112.6","245","1143","26","137"
"93","204.4","931.8","112.6","245","1143","26","137"
"94","206.9","943.2","111.4","253","1171","28","137"
"95","208.9","952.2","111.4","253","1171","28","138"
"96","210.9","960.9","112.1","248","1155","28","138"
"97","213.4","972.3","112.6","245","1143","27","137"
"98","215.4","981.0","112.6","245","1143","27","137"
"99","217.9","992.4","111.6","252","1166","27","138"
"100","219.9","1001.3","111.6","252","1166","27","138"
"101","221.9","1010.3","111.6","252","1166","28","138"
"102","223.9","1019.2","111.1","255","1178","28","138"
"103","226.4","1030.5","112.6","245","1143","28","138"
"104","228.4","1039.4","112.6","245","1143","28","138"
"105","230.9","1050.6","112.8","244","1139","27","139"
"106","232.9","1059.5","112.8","244","1139","27","139"
"107","234.9","1068.5","112.1","248","1155","27","139"
"108","237.4","1079.9","112.5","246","1146","27","138"
"109","239.4","1088.6","112.5","246","1146","27","138"
"110","241.9","1100.0","112.1","248","1155","27","139"
"111","243.9","1108.9","112.1","248","1155","27","139"
"112","246.4","1120.1","112.0","249","1157","25","139"
"113","248.4","1129.0","112.0","249","1157","25","139"
"114","250.9","1140.3","111.4","253","1171","26","139"
"115","253.4","1151.6","111.7","251","1164","26","139"
"116","255.4","1160.2","111.7","251","1164","26","139"
"117","257.9","1171.3","114.4","234","1104","25","139"
"118","259.9","1180.0","113.8","237","1117","27","139"
"119","262.4","1191.0","115.2","229","1087","27","139"
"120","264.4","1199.8","114.0","236","1113","26","139"
"121","266.9","1211.1","113.1","242","1132","27","139"
"122","268.9","1219.9","112.1","248","1155","27","139"
"123","271.4","1231.3","111.8","250","1161","27","139"
"124","273.4","1240.1","111.6","252","1166","26","139"
